,post,number_of_likes,number_of_comments,caption_hashtags,date,caption,caption_length,comments
National park status,<Post CbaevMwuIxT>,9898,31,['vjosanationalparknow'],22/03/22,"National park status is the only way to protect the Vjosa's pristine nature and provide a nature-based economic future for local communities. More than 50,000 people want #VjosaNationalParkNow. Sign the petition link in bio and help protect the Vjosa from damming and destructive development forever.
Photos: Andrew Burr / @andrew_burr",335,"[{'text': 'Where do you sign the petition?', 'length': 31}, {'text': 'Valbona National Park in Albania is a national Park and they still built Hydroelectric damns there. There is no stopping the corrupt Albanian Government.', 'length': 153}, {'text': '👏👏👏', 'length': 3}, {'text': 'Where do we sign??', 'length': 18}, {'text': '🙏🏼', 'length': 2}, {'text': 'i can’t afford your clothes but because of this post alone i will sell a kidney to buy a patagonia coat ♥️🇦🇱', 'length': 108}, {'text': '📝 done', 'length': 6}, {'text': 'What font is this?', 'length': 18}, {'text': 'Bijzonder mooi !!🔥🔥❤️❤️😍', 'length': 24}, {'text': 'You should reach out to Dua Lipa. She is UK Albanian/ Kosovar national and very influential at home and abroad 😉', 'length': 112}, {'text': 'my Albania 🇦🇱🇦🇱🇦🇱🥰🥰🥰', 'length': 20}, {'text': 'Pants.', 'length': 6}, {'text': 'BUT YOU SLAUGHTER BISON.', 'length': 24}, {'text': '@michiamoestate', 'length': 15}, {'text': '@ediramaal  well what do you say?', 'length': 33}, {'text': 'CC @somewhere_beyond_the_nile', 'length': 29}, {'text': '@balkanriverdefence', 'length': 19}, {'text': '@patagonia , first two photos of Vjosa are taken by me in may 2019. I’d be glad for the correction of caption - anyway, glad for your support for the Vjosa.', 'length': 156}, {'text': 'Check @survivalinternational', 'length': 28}, {'text': '@vancoillie_liam Ryckevelde is not a national park yet!', 'length': 55}, {'text': 'Fight for Vjosa @ewoutschikker ✊', 'length': 32}, {'text': 'The same for the area of \u200b\u200bVlasina Serbia, the cradle of salmo macedonicus, endemic and indigenous trout species🇷🇸 @patagonia', 'length': 125}, {'text': 'same with Stara Planina (Serbia) @patagonia', 'length': 43}]"
"In 1972, Yvon",<Post CbX640IlDPR>,13374,29,[],21/03/22,"In 1972, Yvon Chouinard and Tom Frost opened the Chouinard Equipment catalog by urging climbers to stop using pitons, their best-selling product, in order to protect the rock. The clean climbing principles they outlined interrogated the highest ideals of climbing and instilled the values that drive Patagonia to this day. We're commemorating the 50th anniversary of the ’72 catalog by republishing their essay in full, so that it may inspire a new generation of climbers and help renew our own commitments: to putting style over summit, to the climbing community, and to the planet we’re still working to save.⁠
⁠
Read it through the link in bio.⁠
Photo: Tom Frost",665,"[{'text': '😍😍😍', 'length': 3}, {'text': 'Some of the true legends of our time', 'length': 36}, {'text': '🙌✨🙌', 'length': 3}, {'text': 'That’s so awesome and inspiring!', 'length': 32}, {'text': 'Love seeing old photos! They’re like little jewels of time.', 'length': 59}, {'text': '🙌', 'length': 1}, {'text': '😍', 'length': 1}, {'text': 'Amen', 'length': 4}, {'text': '🪐🖤.', 'length': 3}, {'text': 'Now in our time we all need to lower our carbon footprints and adventure close to home. Intercontinental jet setting for climbing and skiing simply cannot be justified if we claim to be concerned about climate change.', 'length': 217}, {'text': 'I wear your gear, but my fight is a greater cosmic battle.', 'length': 58}, {'text': 'I read that article so many times when I was a kid and learning how to climb. And Royal Robbins Basic and Advanced Rockcraft. I was frustrated as time went by and bolting for almost any excuse again became a “go-to” solution. And trash and chalk everywhere. Doing a route in style has become secondary to completion in too many instances.', 'length': 338}, {'text': 'Thoughtful articles…made me think about the conversations I can have with my kids as the climbing season starts…', 'length': 112}, {'text': 'ah the four mile trail', 'length': 22}, {'text': 'After them finding all that ""stuff"" in Yosemite, from that weird Colombian plane crash ....why not get pitons a bad rep as their competitors were getting into the market 😂', 'length': 171}, {'text': '❤️', 'length': 2}, {'text': 'It would be sweet if the public could access the old catalogs by a link to a pdf version of them❤️', 'length': 98}, {'text': 'Unreal! We’ll meet you there!', 'length': 29}, {'text': 'Chouinard is a crusty guy but his beliefs and business practices are why I buy Patagonia stuff. Pricey but I feel it’s as good a. Abuse as there is', 'length': 147}, {'text': 'Pants.', 'length': 6}, {'text': '👏', 'length': 1}, {'text': ""So proud to have the same origins of yvon. Lewiston maine born. I'm definitely going to read this! @brittanysstrout"", 'length': 115}, {'text': '@loganlaliberte', 'length': 15}, {'text': 'Yvon Chouinard is a legend.  Jim Dodd took an ice climbing class on Mt Hood with him and still has the stand up shorts and wooden ice axe.  Cheers @jakedodd88  Our son', 'length': 167}, {'text': 'Having instant access to them that would be my dream @patagonia 😂', 'length': 65}]"
Recipe for the,<Post CbQz9_WFFih>,16669,22,[],18/03/22,"Recipe for the perfect ride: wildflowers, puppies, and blue skies. ⁠
Photo: @marykmcintyre",90,"[{'text': 'Perfect place! ❤️', 'length': 17}, {'text': 'Puppies are essential 😍', 'length': 23}, {'text': '💯 moments you only get like this on a bike!', 'length': 43}, {'text': '💓', 'length': 1}, {'text': 'Beautiful moment😍', 'length': 17}, {'text': '😍👍👍', 'length': 3}, {'text': '👏👏', 'length': 2}, {'text': '🚲🐶🌻🇺🇦❤️', 'length': 7}, {'text': '🤗', 'length': 1}, {'text': 'Yup', 'length': 3}, {'text': '🔥🔥🔥', 'length': 3}, {'text': '😍', 'length': 1}, {'text': ""Ahhh we're feeling ready for this kind of adventure!"", 'length': 52}, {'text': '🔥🔥🔥🔥🔥🔥❤️', 'length': 8}, {'text': '😍😍😍', 'length': 3}, {'text': ',g v', 'length': 4}, {'text': 'What a beautiful picture ♥️🐶🔝', 'length': 29}, {'text': '🧡🐶', 'length': 2}, {'text': '🔥🔥', 'length': 2}, {'text': 'Californian sprouting fields of 🌷', 'length': 33}, {'text': '@marykmcintyre 👌👌👌', 'length': 18}, {'text': '@marc_obrien super bloom photos for the win!', 'length': 44}]"
“I want us,<Post CbN3wGwMuDw>,6116,31,[],17/03/22,"“I want us to be carpenters. I want us to be timber framers. I don’t want us to be women who frame.”—Jenna Pollard. Women make up less than five percent of US carpenters by trade. By sharing her skills with a group of women apprentices, timber framer Jenna Pollard is changing the narrative—one dovetail joint at a time.⁠
⁠
Watch “Reframed” through the link in bio.",365,"[{'text': 'This is awesome!!!', 'length': 18}, {'text': 'This is awesome, love the support you show hard working people. 🙌🏽', 'length': 66}, {'text': '@luisaconlon 👏❤️', 'length': 16}, {'text': '🙌👏❤️', 'length': 4}, {'text': 'So inspiring 👏🙌🧡', 'length': 16}, {'text': '❤️🙌❤️', 'length': 5}, {'text': '🙌🙌🙌🔥🔥🔥🔥🔥🔥❤️', 'length': 11}, {'text': '👏🏾🍺', 'length': 3}, {'text': '🙌🙌🙌', 'length': 3}, {'text': '👏🙌', 'length': 2}, {'text': '🙌', 'length': 1}, {'text': 'This is so great! 🙌', 'length': 19}, {'text': 'Wonderful💚💜', 'length': 11}, {'text': 'Can’t do it as good as Lia Thomas', 'length': 33}, {'text': 'Why are four pitchforks on the floor right behind them as they raise the frame? Wtf is that?', 'length': 92}, {'text': '❤️❤️❤️❤️❤️', 'length': 10}, {'text': 'Everyone has their pictures of what means a lot to them. That is why our goal is to show what your world looks like. Send me any pictures (vacation or local) that you think are worthy! And also, give a follow while you are at it. #roamyourworld', 'length': 244}, {'text': 'Best organic cotton t shirt actually i work and go to gym and sleep wearing patagonia t shirt i have more than 10', 'length': 113}, {'text': '@patagonia I have a general question and I\'m not sure where to post it, but it does feel somewhat relevant to this film! I identify as a woman (she/her) but I often find myself longing to be able to wear men\'s styles. I frequently feel pretty limited by the women\'s styles that are ""popular"", especially in the coloring (your teals, purples, etc, and things that look generally ""feminine""), and wondering if there are any plans at any point to develop a Patagonia non-binary line? I\'m sure you\'ve been asked this before, just curious if there are any thoughts on that? Thank you!!', 'length': 580}, {'text': '@soyoung_ahn @puruuut_note', 'length': 26}, {'text': 'People power 💚🌲🙌 @lesliehittmeier @richcrowder', 'length': 46}, {'text': '@crappybirthdaylisa per our carpentry convo', 'length': 43}]"
"On May 15,",<Post CbLkcRWvTau>,9088,92,[],16/03/22,"On May 15, 1994, 8-year-old Denis Tuzinovic (@den07) and his mom fled Bosnia and Herzegovina to escape war and genocide. They lived in refugee camps across Europe before settling in the US. Support from community organizations along the way provided Denis opportunities to experience wilderness areas—trips his family would never have been able to afford. “I didn’t know what it looked like yet,” Denis recalls, “but I knew I wanted to do something involving community activism and the outdoors.”⁠
⁠
Read “Gdje Su Svi Dobrodošli (Where Everyone is Welcome)” through the link in bio.⁠
Photo: Andrew Burton / @andrew__burton",622,"[{'text': '😍😍😍😍what is the material of the jacket?', 'length': 39}, {'text': 'But where can I buy that jacket?', 'length': 32}, {'text': 'Please make this a jacket available for purchase', 'length': 48}, {'text': 'Thanks for sharing his story! ❤️', 'length': 32}, {'text': '❤️❤️❤️', 'length': 6}, {'text': 'Thanks for sharing stories that matter. ❤️👏', 'length': 43}, {'text': '🙌🙌🙌👏🙌🙌🙌', 'length': 7}, {'text': '❤️', 'length': 2}, {'text': '❤️', 'length': 2}, {'text': '😍🌈🌍', 'length': 3}, {'text': '🇧🇦🇧🇦🇧🇦🇧🇦🇧🇦🇧🇦❤️👏', 'length': 15}, {'text': '😍😍😍😍😍 🔥', 'length': 7}, {'text': 'Also where can we get this jacket???', 'length': 36}, {'text': 'Is that a pride jacket by you? If so, where do we get it?', 'length': 57}, {'text': 'I know that guy!', 'length': 16}, {'text': '💚 🌈', 'length': 3}, {'text': '❤️❤️', 'length': 4}, {'text': 'Bravo Denis! Loved reading all about you and your experiences 👏👏👏👏', 'length': 66}, {'text': 'Such a great piece!', 'length': 19}, {'text': 'Bravo, Denis! Pozdrav iz Chicago ❤️', 'length': 35}, {'text': '😍Is that jacket available?', 'length': 26}, {'text': '👏👏👏', 'length': 3}, {'text': 'Old school,  ocean pacific style , I remember my t-shirts ,  swim shorts. , oh wristbands, Love that style. .', 'length': 109}, {'text': 'Crying into my morning coffee over here. 😭☕️ @den07 your story makes me proud to work for @patagonia Thank you for opening my mind and heart even further. ♥️🌈', 'length': 158}, {'text': '@den07 you are such an inspiration. I love you my brother ❤️ 🌈', 'length': 62}, {'text': 'You’re amazing Pan!!! ❤️ @den07', 'length': 31}, {'text': 'Yeasssssss @den07 🙌❤️❤️❤️', 'length': 25}, {'text': 'Bravo @den07 @patagonia! ❤️', 'length': 27}, {'text': 'Thank you @andrew__burton for this bold and honest portrait of @den07', 'length': 69}, {'text': 'Really great story and  love the jacket 😁🥰 @den07', 'length': 49}, {'text': '❤️❤️❤️', 'length': 6}, {'text': 'Quiero este campera😍', 'length': 20}, {'text': '💗💗💗', 'length': 3}, {'text': 'I loved working with @den07 when he was at the Denver store. He is an incredibly genuine and kind person, and I feel lucky to know him.', 'length': 135}, {'text': '🙌🙌🙌 yea buddy! @den07', 'length': 21}, {'text': '@pointingdanny', 'length': 14}, {'text': 'Where can I get this jacket with the rainbow arm? \U0001fae3', 'length': 51}, {'text': '❤️❤️❤️', 'length': 6}, {'text': 'Bravo, Denise. Rekla bih ""ne ponovilo se nikada"" ali za 20 godina cemo nazalost citati iste price Ukrajinaca.', 'length': 109}, {'text': '💛💛💛', 'length': 3}, {'text': '@den07 👏!', 'length': 9}, {'text': '👏👏👏', 'length': 3}, {'text': '👏', 'length': 1}, {'text': 'No. Progres', 'length': 11}, {'text': 'Such a beautiful person inside and out! So proud of you @den07 and honored to call you a friend!!!', 'length': 98}, {'text': '👏🇧🇦', 'length': 3}, {'text': '🙏🏼❤️🙏🏼', 'length': 6}, {'text': '🇧🇦 ❤️', 'length': 5}, {'text': '👏👏👏', 'length': 3}, {'text': '❤️❤️❤️', 'length': 6}]"
"Fifty years ago,",<Post CbJMBOWJB-N>,12933,44,[],15/03/22,"Fifty years ago, Yvon Chouinard, Tom Frost and Doug Robinson urged a new ethic for climbing that emphasized self-reliance, restraint and respect for the rock. This ethic, ""clean climbing,"" changed the sport so fundamentally that most climbers have forgotten it. Yet in 2022, it’s needed more than ever.⁠
⁠
Photos: Mikey Schaefer / @mikeylikesrocks, Brent Doscher / @bdoscher, Eric Bissell / @ericbissell, Austin Siadak / @austin_siadak, Dean Fidelman / @pictures_of_fidelman",474,"[{'text': 'Too many people starting in the gym with a city attitude to the outdoors are taking their lax respect for everything around them and causing so much damage as a result.', 'length': 168}, {'text': '❤️❤️❤️❤️❤️', 'length': 10}, {'text': '😍', 'length': 1}, {'text': '❤️🙌👏👏', 'length': 5}, {'text': '❤️😍', 'length': 3}, {'text': 'And Ken weeks!', 'length': 14}, {'text': '❤️❤️❤️', 'length': 6}, {'text': '👏', 'length': 1}, {'text': '👏👏👏', 'length': 3}, {'text': '💜', 'length': 1}, {'text': 'Hi. I’m Mark and I’m addicted to buying Patagonia hats.', 'length': 55}, {'text': 'Agreed. Different issues, same strategy. We all need to fly less, especially to other continents.', 'length': 97}, {'text': 'Thanks for your amazing work, guys! 🙏', 'length': 37}, {'text': 'こんな高いところ怖すぎて足ガクガクやー👏👏👏', 'length': 22}, {'text': '😍😍', 'length': 2}, {'text': ""Don't bring music to the crag"", 'length': 29}, {'text': 'I love this post. So are we going to chop down the bolts on Cookie Monster 😃?', 'length': 77}, {'text': '👏👏👏❤️', 'length': 5}, {'text': 'Skip the chalk too.', 'length': 19}, {'text': '❤️❤️❤️', 'length': 6}, {'text': 'Climbing means just glad to be here.', 'length': 36}, {'text': 'Preach 🙌', 'length': 8}, {'text': 'For everyone else that has no clue what this means. “Repeated hammering and extraction of pitons damages the rock, and climbers who subscribe to the clean climbing ethic avoid their use as much as possible. With the popularization of clean climbing in the 1970s, pitons were largely replaced by faster and easier-to-use clean protection, such as nuts and camming devices.” - Wikipedia', 'length': 384}, {'text': ""Is it about the bolts ? I don't really think it damages the rocks that much , but if there's archeological value or sth. Cultural I believe it's okay. Compromising the safety of a climber is not that clean. Protected areas should have people protecting it and set rules. Other than that how could it be more clean ?"", 'length': 315}, {'text': '❤️', 'length': 2}, {'text': 'No hammering, minimal fixed gear, stop fkn bolting cracks!', 'length': 58}, {'text': '@pointingdanny I resonate with this.', 'length': 36}, {'text': 'not to mention @royal_robbins', 'length': 29}, {'text': '@patagonia Some links or resources would be helpful, considering many of us might be too young or too new to climbing to know “before” vs. “after.”', 'length': 147}, {'text': '@davimalmeida 🍻', 'length': 15}, {'text': '💝', 'length': 1}, {'text': 'Legitimately wondering—what aspect of climbing do we need to pull back on to be “clean”? Is this a hardware issue on walls? Are we talking about our impact on the environment as climbers? How can we legitimately incorporate self-reliance in our climbing?', 'length': 254}, {'text': 'Wait... if it changed the sport how did everyone forget?', 'length': 56}, {'text': 'As a retired climber, I believe sport climbing can coexist with clean trad and alpine climbing, but only with restraint primarily from the sport crowd.  However, given other problems in the World, starting with Authoritarianism, War, and Climate Change, on down through  environmental degradation and social injustice, climbing issues just seem like small potatoes.', 'length': 365}, {'text': 'The constant efforts to make individuals happy is highly appreciated seeing $15,500 and more is the best feeling.. Big up @wealth_with_delight the return went a long way.', 'length': 170}]"
In the small,<Post CbGuFJppXQD>,29198,139,[],15/03/22,"In the small Colorado ski town of Crested Butte, an unprecedented tourism boom has overwhelmed locals and land managers and left the world’s oldest mountain-bike advocacy group to deal with the harsh realities of recreation gone right.⁠
⁠
Read “The Writing on the Wall” by Leilani Bruntz (@leilani.rose.b) through the link in bio.⁠
Photos: Dave Kozlowski / @koz_",362,"[{'text': 'Upper loop for the win.. small town roots w/ big $ interests is a a huge balancing act.. we facing same type things here on Kauai.', 'length': 130}, {'text': 'aaaand it’s indigenous land #landback #bodiesback @josephinea.444', 'length': 65}, {'text': '❤️❤️❤️', 'length': 6}, {'text': 'NO', 'length': 2}, {'text': 'This is how places get wrecked.', 'length': 31}, {'text': 'Looks amazing!!', 'length': 15}, {'text': '@grow_little_veggie', 'length': 19}, {'text': 'I’d say fee the place, then waive it for those who volunteer for trail restoration hours.', 'length': 89}, {'text': 'Stop posting locations', 'length': 22}, {'text': 'Unfortunately CB is destined to become the ""new"" Telluride😢', 'length': 59}, {'text': '👎👎👎', 'length': 3}, {'text': 'Es similar a malalcahuello, araucania andina, chile', 'length': 51}, {'text': 'Must be nice to be born inva beautiful place. Stop complaining about other people who want to visit and or move to a place so beautiful. As long as they are cool and respect the land who cares. Not all of us were lucky enough to be ""native"".', 'length': 241}, {'text': 'This entire state is seeing a boom. We have record numbers of new residents. Most who have no idea the local codes of ‘leave no trace’ - i70 is a 6 hour traffic jam every weekend now (1.25 hour drive 4 years ago)', 'length': 212}, {'text': 'Rich greedy “outsiders “ or “don’t want you my town” locals. I don’t see any difference.', 'length': 88}, {'text': 'Leave us alone', 'length': 14}, {'text': '👁👁', 'length': 2}, {'text': '@michaelking13 we’re part of the problem because @kyle_shannon14 takes us to his house so often', 'length': 95}, {'text': 'Best company ❤️', 'length': 15}, {'text': 'Leave cb alone we don’t need a corporation to blow us up more it’s not helping', 'length': 78}, {'text': 'Wow this is epic ❤️', 'length': 19}, {'text': 'Maybe next time don’t take a $500k bribe to let @budlight rename your town “Whatever, USA” 🤣', 'length': 92}, {'text': 'CB and the elks in general were hidden gems for decades.  Now you don’t have to try to find it or any place for that matter. They’re all delivered on the silver platter of social media.  Makes me sad.', 'length': 200}, {'text': 'The mass influxes of recreation fad followers is the total annihilation of the area’s natural and social character. CO is exhausted, and tired of the abuses tourism brings. Our roads and trails are being shut down at a rate never before seen, all thanks to overuse and abuse. The writing on the wall says, “Leave and don’t come back.” 👹', 'length': 336}, {'text': '😍😍😍', 'length': 3}, {'text': 'amazing', 'length': 7}, {'text': 'Check us out!! We help sustainable fashion brands 🍃🧵💫', 'length': 53}, {'text': 'Looks incredible! 😍', 'length': 19}, {'text': 'I heard Alaska has lots of room if you don’t like tourism', 'length': 57}, {'text': 'Not cool 👎', 'length': 10}, {'text': 'Can you blame everyone for wanting to enjoy these beautiful locations?', 'length': 70}, {'text': 'Publicity like this just makes it worse', 'length': 39}, {'text': 'The housing market in CB, as well as most other western mountain towns, is insane. These problems are just going to get worse if full time residents can’t afford to live there.', 'length': 176}, {'text': 'Way to grow a problem', 'length': 21}, {'text': '@just_keep_cranking', 'length': 19}, {'text': '🔥🔥🔥', 'length': 3}, {'text': 'Nice❤️', 'length': 6}, {'text': 'Crusted butt!', 'length': 13}, {'text': 'Cool gotta check it out', 'length': 23}, {'text': 'Patagonia and the rest of retailers and their obsession with ""inclusion"" aka getting more consumers outside is a huge part of the problem.  The outdoors isn\'t yours to market.', 'length': 175}, {'text': 'Tourism.\nRuins.\nEverything.', 'length': 27}, {'text': 'Can it be a coincidence that Vail Resorts is there now! By the way I’ve been saying it for years. Their Patagonia store in Breck does not look good for y’all', 'length': 157}, {'text': '✨✨✨', 'length': 3}, {'text': 'What peak is pictured?', 'length': 22}, {'text': '🤮', 'length': 1}, {'text': '@mojofuller1957', 'length': 15}, {'text': 'Beautiful ❤️', 'length': 12}]"
Clothes Quarters with,<Post CZ0GEq8vj0d>,4722,20,[],10/02/22,"Clothes Quarters with @patagonia_mtb ambassador Brooklyn Bell (@badgal_brooky)| Our series takes you inside folks’ closets to see how smaller spaces help them consume less. The pandemic presented an opportunity for photographer François Lebeau (@francoislebeau) to find new ways to connect with subjects. Unable to share physical space with them, Lebeau turned to the preferred technological modus operandi of the moment: FaceTime.",431,"[{'text': 'Yes!  We are a family of 4 - building a small off grid home in Alaska.  Less really is more!', 'length': 92}, {'text': 'Obsessed with @badgal_brooky + intentional/capsule/realistic wardrobes. Love this series!', 'length': 89}, {'text': '😍😍😍', 'length': 3}, {'text': '💙💙💙', 'length': 3}, {'text': '@theminimalistwardrobe', 'length': 22}, {'text': '@francoislebeau 🙌', 'length': 17}, {'text': '👌', 'length': 1}, {'text': 'We LOVE Patagonia & Bellingham!!', 'length': 32}, {'text': '#signtheaccord', 'length': 14}, {'text': 'Have any of you hippies tried buying for the website? It’s so finicky, sends you back to the main page if hit back after looking at a product.\nYour website guy sucks', 'length': 165}, {'text': 'Will you continue selling through @rei if the union busting continues?', 'length': 70}, {'text': 'This is great psychologically and also for helping the environment with less consumption!', 'length': 89}]"
"In 1972, Chouinard",<Post Ca5uHfWh_Sd>,9120,27,[],09/03/22,"In 1972, Chouinard Equipment bet the farm, urging climbers to stop using the company’s best-selling product to protect the rock. ​
​
Clean climbing—making the switch from pitons to chocks—fundamentally changed both the art of the sport and the ethos of the community. It was climbing’s first environmental movement and instilled the values that drive Patagonia to this day. But more importantly, it was a challenge—what were climbers capable of achieving in order to protect the places they love?​
​
50 years later, we’re asking that question again. ​
​
Celebrating the ethic laid down in the 1972 Chouinard Equipment catalog means bringing humility, intention and creativity to every climb and inviting all climbers to build this legacy with us. It’s a commitment to the sport we love, to everything we make and to the planet we’re still working to save.​
​
Visit the link in our bio for more.",894,"[{'text': '💜💙🧡', 'length': 3}, {'text': 'Patagonia, GREAT founder & company to this day🙏❤️', 'length': 49}, {'text': '😍😍😍', 'length': 3}, {'text': 'Cc: @cody_chouinard', 'length': 19}, {'text': 'Rad', 'length': 3}, {'text': 'Very cool 👏', 'length': 11}, {'text': 'Perfect 🏔💯', 'length': 10}, {'text': 'Somewhere, I have that catalogue', 'length': 32}, {'text': 'And a Chouinard carabiner', 'length': 25}, {'text': 'Best business case study ever.', 'length': 30}, {'text': 'Def legendary! Cams are fine though! Hard aid still requires some pins, copperheads, beaks, etc. Does it damage the rock? Definitely, but modern A5 is as cutting edge as some of the OG routes and def scarier! Shout out to aid pioneers that lead to crazy hard big wall free routes!', 'length': 280}, {'text': 'Yeeeeah 🔥❤️🔥❤️🔥❤️', 'length': 17}, {'text': '🙏🏼💙', 'length': 3}, {'text': 'Absolutely legendary 👏', 'length': 22}, {'text': 'Thank you for your donation to Puerto Rico. We are grateful.', 'length': 60}, {'text': 'Does this mean we’re going to have a bolt chopping and fixed pin pulling party?', 'length': 79}, {'text': '@thedougrobinson', 'length': 16}, {'text': 'So cool!', 'length': 8}, {'text': '❤️👏👏😂', 'length': 5}, {'text': 'I have that catalog in my library.  Flipped through it a few months ago.  Makes me happy every time i open it.', 'length': 110}, {'text': 'Such an inspiration, everything Patagonia does! Thank you', 'length': 57}, {'text': 'I met Yvon at an event he was speaking in the Lake District (UK) at some years back. He was inspirational then and talked about putting environmental ideas into business action, like using dyes that didn’t damage the environment and the smart way of staying business savvy but environmentally smart. Really cool guy', 'length': 315}, {'text': 'Meanwhile Joshua Tree continues to allow anyone to deface this beloved monument’s rocks by installing pitons and bolts with abandon. The proposed Joshua Tree “Climbing Management Plan”has climbers and Personal Rights activists howling over their loss of personal rights - to destroy nature in the name of recreation', 'length': 315}, {'text': '💚💚💚', 'length': 3}, {'text': '❤️❤️❤️', 'length': 6}, {'text': 'So cool 👏😍', 'length': 10}, {'text': '❤️👏', 'length': 3}]"
"""Blue skies are",<Post Cap9p8hOWwU>,7077,12,[],03/03/22,"""Blue skies are fickle in the Black Mountains of southern Wales, but when conditions do line up … well, as the locals often put it, ""Wales never fails."" @manoncarpenter drops in for golden hour high above the moorlands of Brecon Beacons National Park. ⁠
Photo: Sam Dugon / @saskiadugon",285,"[{'text': '爽快感半端ない🔥🔥🔥', 'length': 10}, {'text': 'Gorgeous', 'length': 8}, {'text': 'So pretty🥰', 'length': 10}, {'text': '😍', 'length': 1}, {'text': 'With the blue skies it would be time to take action and speak up about the Russian war against Ukraine, this can be also biggest disaster for our climate, maybe this makes you think! 💙💛', 'length': 185}, {'text': '❤️🙌', 'length': 3}, {'text': '💜💙🧡🖤', 'length': 4}, {'text': 'Epicccc shot @saskiadugon 👏 nailed the composition', 'length': 50}, {'text': 'Ukraine 💔🥺🇺🇦', 'length': 12}, {'text': '👏👏🔥❤️', 'length': 5}, {'text': 'Great shot!', 'length': 11}]"
@leabrassy sampling a,<Post CantSIrMuoZ>,6655,12,[],02/03/22,"@leabrassy sampling a secret beach break close to home.⁠
Photo: @laurentmasurel",79,"[{'text': '😍😍😍', 'length': 3}, {'text': 'Morning Cafe Latte 😍', 'length': 20}, {'text': '#supportukraine ❗️🇺🇦', 'length': 20}, {'text': 'Un sogno......🔥🔥🔥🔥😍😍', 'length': 20}, {'text': 'Looking a bit chilly!🔥', 'length': 22}, {'text': '🔥🔥🔥', 'length': 3}, {'text': '波乗りサイコー😍😍😍', 'length': 10}, {'text': '👌🤘✌️', 'length': 4}, {'text': '💦💦💦', 'length': 3}, {'text': 'Barrels❤️🤙', 'length': 10}, {'text': 'Wowza', 'length': 5}]"
Martin Johnson embarks,<Post CaVCOPTs1VR>,3945,14,[],23/02/22,"Martin Johnson embarks on a huge athletic feat and a journey of self discovery—one he hopes will inspire more people of color to get out beyond the city and run.​⁠
​⁠
Follow the link in bio to watch Run to the Source.​",218,"[{'text': '❤️❤️', 'length': 4}, {'text': '💙💙💙', 'length': 3}, {'text': 'Where does @patagonia stand on China’s human rights violations and it’s approach to Taiwan 🇹🇼?', 'length': 94}, {'text': '🙌', 'length': 1}, {'text': '❤️❤️❤️', 'length': 6}, {'text': '💎', 'length': 1}, {'text': 'Yes to all of this.', 'length': 19}, {'text': 'stop trading with Russia, do you really want to support terrorism? I love your brand, but I do not want to wear clothes worn by people involved in the murder of people in Ukraine', 'length': 178}, {'text': 'Wow!! This was incredible!! Such an emotional account - definitely resonated with this on so many levels 💜', 'length': 106}]"
