,post,number_of_likes,number_of_comments,caption_hashtags,date,caption,caption_length,comments
Paper - but,<Post CcArOXRFfg5>,679,33,"['grovecollaborative', 'bamboo', 'grovehome', 'sustainability', 'beyondplastic', 'sustainablehome', 'ecofriendlyhome', 'healthyhabits', 'sustainableswaps']",06/04/22,"Paper - but make it TREE-FREE. 👏 🌲⁣
⁣
Our new line of bamboo-based towels, TP, tissues, and beyond makes it easy to save the environment - without sacrificing softness or strength. Here's why we're making the swap - and why you should join us:⁣
⁣
1. Bamboo trees grow more than 20 times faster than trees in northern forests, and products made from bamboo release 30% fewer greenhouse gas emissions than tissue made from virgin wood.⁣
2. Our bamboo is 100% sustainably grown - plus, it's pesticide-free and panda-friendly. Promise. 🐼⁣
3. We don't complicate things with any inks, dyes, or scents. It's better for the planet - and YOU.⁣
⁣
Bonus: Every order helps plant a tree through the @arbordayfoundation. 🌲⁣
⁣
Feeling inspired? Tap the link in our bio to get the goods. In the meantime, tell us - what's your favorite type of tree?⁣
⁣
Video by @emilywelchstyle.⁣
.⁣
.⁣
.⁣
.⁣
#GroveCollaborative #Bamboo #GroveHome #Sustainability #BeyondPlastic #SustainableHome #EcoFriendlyHome #HealthyHabits #SustainableSwaps",1015,"[{'text': 'Love it! I typically buy the seventh generation brand ones from you but I’m going to start getting these!', 'length': 105}, {'text': 'Is it the new kind different than the old bamboo toilet paper?  Because I love the stuff I already have!', 'length': 104}, {'text': 'wow, nice!', 'length': 10}, {'text': '👏', 'length': 1}, {'text': '😍😍😍😍🙌❤️🙌', 'length': 8}, {'text': 'Is it soft on your tushie though?', 'length': 33}, {'text': ""I absolutely love y'all's products 🙌🏼"", 'length': 37}, {'text': '😍😍😍', 'length': 3}, {'text': 'Is this different from the bamboo pulp paper?', 'length': 45}, {'text': 'I recently bought one of the recycled paper brands of tp because I ran out of my Grove tree-free. Ugh! Never again. Not only was it more expensive, it was flimsy and the rolls were a lot smaller.', 'length': 195}, {'text': '😍😍😍', 'length': 3}, {'text': 'Yes!!! 🙌', 'length': 8}, {'text': ""Everything should be made with bamboo.  It's invasive and you can't kill it.  Might as well use it!"", 'length': 99}, {'text': 'New branding look great, but why the sturdier cardboard? Seems wasteful compared to the previous box', 'length': 100}, {'text': 'I buy both the bamboo towels and TP, love them! The TP is better than regular!!', 'length': 79}, {'text': '❤️❤️❤️', 'length': 6}, {'text': 'Love love love 👏🌳💚', 'length': 18}, {'text': 'Do you ship to Mexico?', 'length': 22}, {'text': 'Someone put that roll on incorrectly. 😂', 'length': 39}, {'text': '@zthrty2jake new packaging!', 'length': 27}, {'text': '@grovecollaborative why are the new dishwasher pods in tins only available on Target’s website and not on Grove?!?', 'length': 114}, {'text': '@grovecollaborative I sent you a dm please answer me , chat text is not answering me', 'length': 84}, {'text': 'I made $40k with @trade.with.precious', 'length': 37}]"
Ready to go,<Post Cb-GNciMm3k>,393,19,"['grovecollaborative', 'bamboo', 'grovehome', 'sustainability', 'beyondplastic', 'sustainablehome', 'ecofriendlyhome', 'healthyhabits', 'sustainableswaps']",05/04/22,"Ready to go tree-free? 🧻 💚

Introducing Grove Co. Tree-Free Paper. Every roll is strong, soft, and absorbent — just like your favorite paper should be. 

At Grove, we love bamboo because it’s tree-free, regrows 20x faster than trees, and emits 30% fewer greenhouse gasses than traditional paper products. Best of all, through our partnership with The Arbor Day Foundation, every order of Grove Co. Tree-Free Paper helps plant trees! 

Tap the link in our bio to shop Grove Co. Tree-Free Paper.
.
.
.
.
.
#GroveCollaborative #Bamboo #GroveHome #Sustainability #BeyondPlastic #SustainableHome #EcoFriendlyHome #HealthyHabits #SustainableSwaps",640,"[{'text': 'Heck yeah, we love our tree free TP and tissues!', 'length': 48}, {'text': '👏💕 I love this brand!! I have used the toilet paper and paper towels for almost over 3 years now and have not used any other brand!  I recommend it, it is such good quality!', 'length': 173}, {'text': 'I love this stuff!!!! Best products 😍', 'length': 37}, {'text': 'I was so surprised with how soft this toilet paper was!', 'length': 55}, {'text': ""Love this tp, but when will it be available again? It's been sold out for weeks"", 'length': 79}, {'text': 'Can you guys sell Puracy products please??', 'length': 42}, {'text': 'I have bamboo growing in my backyard. My great-grandpa planted it when he was a young farmer. It grows so fast! I think 4 inches a day! I love the paper towels made from bamboo. Haven’t tried the tp yet.', 'length': 203}, {'text': 'Tree free oh yeah 💪', 'length': 19}, {'text': 'Congrats 👏👏', 'length': 11}, {'text': '🤍🤍🤍', 'length': 3}]"
If you could,<Post Cb7ha7AuB2u>,1058,38,"['grovecollaborative', 'arborday', 'arbordayfoundation', 'treehouse', 'forest', 'tree', 'savetrees', 'reforestation']",04/04/22,"If you could live in a treehouse for a year, would you do it? 🌲🏡

Here at Grove, we believe reforestation is crucial for environmental health. That's why we're on a mission to plant 1 million trees to support reforestation in the U.S. by the end of 2022 with our partner @arbordayfoundation. Once mature, these trees will sequester over 66 tons of carbon each year for cleaner, fresher air. *Cue a big sigh of relief*⠀⠀⠀⠀⠀

Tap the link in our bio to learn more.

Photo by @cazcabinproject. 
.
.
.
.
.
#GroveCollaborative #ArborDay #ArborDayFoundation #TreeHouse #Forest #Tree #SaveTrees #Reforestation",602,"[{'text': 'Absolutely!!', 'length': 12}, {'text': 'This looks amazing!', 'length': 19}, {'text': 'Absolutely!', 'length': 11}, {'text': 'It would be a dream! Can I leave my kids at home though?! 😂', 'length': 59}, {'text': 'It’s pretty much my dream', 'length': 25}, {'text': '💛💛💛 I so would!', 'length': 15}, {'text': 'Yes, i could!', 'length': 13}, {'text': 'wow! love this🖤', 'length': 15}, {'text': 'Definitely!!🌲', 'length': 13}, {'text': 'This one…definitely!', 'length': 20}, {'text': 'Hell yes 👏👏👏', 'length': 12}, {'text': 'Yes, but I practically do now.', 'length': 30}, {'text': 'In a 🔥 second', 'length': 13}, {'text': 'Absolutely', 'length': 10}, {'text': 'Yes!', 'length': 4}, {'text': 'Yesssssss', 'length': 9}, {'text': 'This home is gorgeous! Yes I would 😍', 'length': 36}, {'text': '😢Yes', 'length': 4}, {'text': 'This is just cruel because it tugs on my heartstrings so much!!! Oh the peace I feel looking at that 😍', 'length': 102}, {'text': '100%', 'length': 4}, {'text': 'Yes!', 'length': 4}, {'text': 'this house is a massive bird killer. get decal dots or stripes on that glass.', 'length': 77}, {'text': '100% yes🤍', 'length': 9}, {'text': 'Is it near a lake?', 'length': 18}, {'text': '@alohamonkeysurf', 'length': 16}]"
Which fruits and,<Post Cb48mjBMxS8>,4932,23,"['grovecollaborative', 'spring', 'springproduce', 'gardening', 'fruits', 'veggies']",03/04/22,"Which fruits and veggies are you enjoying this spring? 🍓🥕🥬

When you shop seasonally, you’re getting the best taste, nutrition, and price for your produce! Eating with the seasons means your fruits and vegetables are harvested at the correct time when they’re at their nutritional peak — and they’re at their tastiest.

Source: @ohmyveggies.
.
.
.
.
#GroveCollaborative #Spring #SpringProduce #Gardening #Fruits #Veggies",420,"[{'text': '🙌🙌🙌', 'length': 3}, {'text': 'Just dug my yard up and built my 1st garden of lettuce, spinach and so many veggies. So excited!!', 'length': 97}, {'text': 'I had asparagus and grapefruit today, but I love them all.', 'length': 58}, {'text': 'I’ve eaten eight of those in the last two days 🙌', 'length': 48}, {'text': 'We planted a lot of this in our garden this year 🙌🏻', 'length': 51}, {'text': 'Looking forward to the farmers markets 💚', 'length': 40}, {'text': 'I love your European Dish Clothes!!', 'length': 35}, {'text': 'ALL of them.❤️', 'length': 14}, {'text': 'Omg, here we have a lot of fruits combination fruits combinations for detox water 💦 here is some, lemon 🍋 🥕 and 🍒. Blueberry 🫐 strawberry 🍓 and Spinach 🌱 for more detox water take a look out profile.', 'length': 199}, {'text': 'All year 🙌🏾', 'length': 11}, {'text': '@marcelflisiuk', 'length': 14}]"
The most magical,<Post Cb2VmrJFtaj>,1881,17,"['grovecollaborative', 'nature', 'mothernature', 'butterfly', 'monarch', 'monarchbutterfly', 'earth', 'beautifulearth']",02/04/22,"The most magical instance of 'winging it' that we ever did see. 👀 🦋⁣
⁣
Monarch migrations are *certainly* marvels. Butterflies travel as many as 100 miles each day during their 3,000-mile journeys up north each spring. That's one beautiful marathon, and a wonder of our world that's worth protecting. Every time you skip plastic in favor of a reusable or refillable option, you're doing your part to make Mother Nature's world go 'round.⁣
⁣
What natural spectacles are you inspired to protect? 👇⁣
⁣
Photo by @hobopeeba.⁣
.⁣
.⁣
.⁣
.⁣
.⁣
.⁣
#GroveCollaborative #Nature #MotherNature #Butterfly #Monarch #MonarchButterfly #Earth #BeautifulEarth",641,"[{'text': 'So beautiful ❤️', 'length': 15}, {'text': '🐝', 'length': 1}, {'text': '😮😍😍😍😍😍', 'length': 6}, {'text': '❤️', 'length': 2}, {'text': 'Butterfly fly away ❤️', 'length': 21}, {'text': '❤️❤️❤️', 'length': 6}, {'text': 'Beautiful!!!', 'length': 12}, {'text': '❤️❤️❤️❤️', 'length': 8}, {'text': 'Beautiful 😍', 'length': 11}, {'text': 'Beautiful!', 'length': 10}, {'text': 'I know 💝', 'length': 8}, {'text': '❤️❤️❤️', 'length': 6}, {'text': '❤️❤️❤️❤️', 'length': 8}, {'text': '@jeweled_hippie_shop made me think of you!❤️', 'length': 44}, {'text': '@cremerosethrift', 'length': 16}]"
Which Earth Month,<Post CbzzDhQMttH>,1571,30,"['grovecollaborative', 'earthmonth', 'earthmonth2022', 'earthday', 'earthday2022', 'healthyhabits', 'ecofriendlyhabits', 'beyondplastic']",01/04/22,"Which Earth Month challenge are you excited to try first? 🗓 

At Grove, we believe sustainability is the only future and what we do now matters. Celebrate every day of Earth Month with small changes that make big impact. 

Share this calendar to your IG Story and tag us to show off your progress!
.
.
.
.
.
.
#GroveCollaborative #EarthMonth #EarthMonth2022 #EarthDay #EarthDay2022 #HealthyHabits #EcoFriendlyHabits #BeyondPlastic",430,"[{'text': 'I love all of these! I’ve actually done quite a few already. A slow morning is next on my list though.', 'length': 102}, {'text': ""Upcycling! I'm always looking at things wondering how they cab be repurposed"", 'length': 76}, {'text': 'It’s still snowing here, I hope I can hang dry clothes on the 8th!', 'length': 66}, {'text': 'Upcycle project', 'length': 15}, {'text': 'Happy Earth Month! 🌎💚#howearthmonth', 'length': 35}, {'text': 'Oooh I love this! Happy Earth Month 🌍', 'length': 37}, {'text': 'love this!', 'length': 10}, {'text': 'all of them!!', 'length': 13}, {'text': 'Alright! Off to a great start! *brings reusable coffee mug to my kitchen*', 'length': 73}, {'text': 'Slow morning! 😍😍😍', 'length': 17}, {'text': 'Taking notes', 'length': 12}, {'text': 'Definitely getting outside for 30 minutes tomorrow! 😎', 'length': 53}, {'text': 'Love these tips 🙌', 'length': 17}, {'text': '💚💚💚', 'length': 3}, {'text': '@at_home_vegan', 'length': 14}, {'text': '@katiematthai', 'length': 13}]"
Florals? For Spring?,<Post CbxOQCFsbvL>,1444,29,"['springcleaning', 'grovecollaborative', 'spring', 'kitchendecor', 'cleanwithme', 'homedecor', 'sustainablehome', 'ecofriendlyhome', 'kitchengoals', 'inspiringinteriors']",31/03/22,"Florals? For Spring? Groundbreaking. 👀 🌸

Okay, so maybe colorful petals are a classic seasonal detail - but that doesn't make them any less special. Enter the Hope in Bloom collection: It's our tribute to joy, optimism, and allllllll the vibrance of your post-frost fantasies. Oh, and there's no plastic waste to be found.

Snag the limited edition Hope in Bloom collection by tapping the link in our bio.

What's your favorite springtime flower? 🌺

Photo by @classycasita.
.
.
.
.
.
#SpringCleaning #GroveCollaborative #Spring #KitchenDecor #CleanWithMe #HomeDecor #SustainableHome #EcoFriendlyHome #KitchenGoals #InspiringInteriors",634,"[{'text': 'The bright colors are amazing! 😍😍', 'length': 33}, {'text': 'Need those prints 😮', 'length': 19}, {'text': 'One of my favorite DWP quotes. I so needed this today 😍😂 Also beautiful 💚', 'length': 73}, {'text': 'Lillies..', 'length': 9}, {'text': '😍😍😍', 'length': 3}, {'text': 'Love that light! 😍', 'length': 18}, {'text': 'Beautiful 😍🌸', 'length': 12}, {'text': 'Cherry Blossoms 🌸', 'length': 17}, {'text': 'This is lovely!!', 'length': 16}, {'text': '😍😍😍', 'length': 3}, {'text': '😍😍😍', 'length': 3}, {'text': 'Daffodils', 'length': 9}, {'text': 'My favourite spring flower has to be primroses ❤️', 'length': 49}, {'text': '❤️😍', 'length': 3}, {'text': 'My dream kitchen😍', 'length': 17}, {'text': 'Beautiful! 😍', 'length': 12}, {'text': 'Its not just any blue', 'length': 21}, {'text': 'So pretty😍', 'length': 10}, {'text': ""One product I really love is the European dishcloths oh my God everyone needs to order these because they are amazing they soak up water better than paper towels. I'm about ready to make my second order I have a new hope and Bloom in my car and I'm excited about everything that I ordering. 💖💖💖💖💖"", 'length': 296}, {'text': '@stabitha.adams', 'length': 15}]"
Do we talk,<Post Cbpe03YlCgw>,4238,28,"['grovecollaborative', 'houseplant', 'gardening', 'indoorgarden', 'indoorgardening']",28/03/22,"Do we talk to our plants? Maybe. 👀 Do we want more of them? Definitely. 🙋‍♀️⁣
⁣
Here's how to multiply your houseplants - and their mood-boosting benefits - with little more than scissors, sunlight and water. 🌿 ✂️ ☀️⁣
⁣
Ready to get growing? Stock up on clean plant food, indoor potting soil, garden jars, and beyond at the link in our bio. 🔗⁣
.⁣
.⁣
.⁣
.⁣
#GroveCollaborative #HousePlant #Gardening #IndoorGarden #IndoorGardening",429,"[{'text': 'I talk and sing to mine too. We love our plants and you for helping us care for them naturally. 💚', 'length': 97}, {'text': 'Awesome!!! Loving these tips 😊😊😊', 'length': 32}, {'text': 'I’m propagating about five plants right now 😊', 'length': 45}, {'text': '😍', 'length': 1}, {'text': 'All day', 'length': 7}, {'text': '🌱💚🌱', 'length': 3}, {'text': ""I'm in the process of doing this with my pothos already 😍"", 'length': 57}, {'text': 'Oooooo I have a million spice jars, never thought of that 🤯🤯', 'length': 60}, {'text': '💗💗💗💗💗💗💗👏👏👏', 'length': 10}, {'text': '😍', 'length': 1}, {'text': 'Always more plants!', 'length': 19}, {'text': 'Love all the tips! 🙌', 'length': 20}, {'text': 'With those plants, after you plant them in soil, do thy continually need a lot of water?', 'length': 88}, {'text': 'Will do this for my philodendron 😍😍😍', 'length': 36}, {'text': 'Yesss 👍💚', 'length': 8}, {'text': 'What and how to you know the Node', 'length': 33}, {'text': 'Philopete on youtube no spaces... #mentalstimuli https://youtu.be/7FKa2hGVFMs', 'length': 77}, {'text': '@_rachaelgilmour can you start a plant channel like this?', 'length': 57}, {'text': '@smaranderson', 'length': 13}, {'text': '@erika_somogyi 😍🌱', 'length': 17}]"
There are two,<Post Cbm6NhOlgZr>,1104,27,"['grovecollaborative', 'cleaning', 'cleaninghacks', 'cleaningtips', 'springcleaning']",27/03/22,"There are two types of people in this world: people who clean behind their appliances and people who live by the phrase ""out of sight, out of mind."" Which one are you? 🤷‍♀️⁣⁣
⁣⁣
If you're the latter, make cleaning behind/under your appliances your 2022 spring cleaning project! If possible, move those appliances out of the way, vacuum or wipe up any crumbs, and use our multipurpose cleaning concentrate and a sponge to scrub away at any spills. ⁣⁣
⁣⁣
Tap our link in bio to shop all of your spring cleaning needs.⁣⁣
⁣⁣
Video by @emilywelchstyle. ⁣⁣
.⁣⁣
.⁣⁣
.⁣⁣
.⁣⁣
.⁣⁣
#GroveCollaborative #Cleaning #CleaningHacks #CleaningTips #SpringCleaning",645,"[{'text': 'We do it once a year & wow the stuff that gets behind there.', 'length': 60}, {'text': 'The fridge gets moved more often than the oven. But cleaning behind and under them is part of my cleaning routine.', 'length': 114}, {'text': 'Never moved my 300 lb stove hahaha But my husband cleaned there not too long ago', 'length': 80}, {'text': ""Outta sight. . . . . .  And I'm not ashamed. Moving stoves is not in my DNA! 😂"", 'length': 78}, {'text': 'I clean behind the appliances once a month. Too gross to let it sit for any longer!', 'length': 83}, {'text': 'I just want to know where she got the pans on her stove! Tjose are awesome', 'length': 74}, {'text': ""I'm a house cleaner and even I will only clean behind appliances when specifically asked 😅"", 'length': 90}, {'text': 'Clean there, occasionally…', 'length': 26}, {'text': ""Ours is literally impossible to move.....and it's so bad back there."", 'length': 68}, {'text': 'I know it needs to be cleaned, but can’t move the appliances on my own! Hoping to get it done in May or June 🤞', 'length': 110}, {'text': 'Um. I don’t think we have ever ever done this and we’ve lived in this house for 16 years😭', 'length': 89}, {'text': 'I love the feeling when you clean behind 😍👏😍👏', 'length': 45}, {'text': 'Clean behind my appliances 🙌', 'length': 28}, {'text': 'It has been a while! Putting on my to do list now!', 'length': 50}, {'text': 'Wait tub & tile is good for grout?? My tile grout has been looking ROUGH but dont want to use bleach 😬', 'length': 102}, {'text': 'Wow 😍', 'length': 5}, {'text': 'Thankfully, I have a gas cooktop so I never have to worry about this chore.  Yay', 'length': 80}]"
Sustainable Spring Kitchen,<Post CbkWRbguAp5>,2109,1732,"['imperfectfoods', 'grovecollaborative', 'giveaway', 'instagramgiveaway']",26/03/22,"Sustainable Spring Kitchen GIVEAWAY! 🎉

We've teamed up with our friends and fellow B-Corp @imperfectfoods to give one lucky winner a $100 credit to Grove Collaborative and Imperfect Foods.

Here's how you enter to win:

❶ Like this post
❷ Follow @GroveCollaborative and @ImperfectFoods
❸ Tag a friend in the comments

The fine print:
Giveaway is open from 3/26 to 4/1 at 11:59 PM (PT). The total prize is valued at ~$200 USD. The winner will be announced in the comments of this post by @GroveCollaborative on 4/4. No purchase is necessary to enter. Only one entry per person. Must be a resident of the contiguous United States to participate. This giveaway is not affiliated or endorsed by Instagram.⁣
.
.
.
.
#ImperfectFoods #Grovecollaborative #Giveaway #InstagramGiveaway",776,"[{'text': '@jesscaruso44 maybe I’ll get lucky and can try imperfect foods for freee', 'length': 72}, {'text': '@awwitwill', 'length': 10}, {'text': '@upyournana', 'length': 11}, {'text': '@josefklein30 ❤️', 'length': 16}, {'text': '@amisirgarofalo224', 'length': 18}, {'text': '@junechen__', 'length': 11}, {'text': '@richleoo', 'length': 9}, {'text': '@feedingbenny', 'length': 13}, {'text': '@emmilbert', 'length': 10}, {'text': '@marykateclement', 'length': 16}, {'text': '@ecrumbles', 'length': 10}, {'text': '@s.mcdonough_', 'length': 13}, {'text': '@feroxliberumart', 'length': 16}, {'text': '@thelittlestsinn', 'length': 16}, {'text': '@mitch_burg', 'length': 11}, {'text': 'I would love to win this😍😍,@jennyjonespsychochick', 'length': 49}, {'text': '@j.krafty', 'length': 9}, {'text': '@lsweet707', 'length': 10}, {'text': '@laurendisneygirl1987', 'length': 21}, {'text': '@tomdamelio', 'length': 11}, {'text': '@pinaydora', 'length': 10}, {'text': '@glowycha', 'length': 9}, {'text': '@jessamucho', 'length': 11}, {'text': 'Yay 😍 @it_sa_jen', 'length': 16}, {'text': '@theshootinggunn', 'length': 16}, {'text': '@thereadinggunn', 'length': 15}, {'text': '@roseycheeks84 😊', 'length': 16}, {'text': '@kassandrajb', 'length': 12}, {'text': '@reesefirmacion', 'length': 15}, {'text': '@curate.art', 'length': 11}, {'text': '@tianatolbert', 'length': 13}, {'text': '@avocetsunsets', 'length': 14}, {'text': '@juritsch2', 'length': 10}, {'text': '@fordcourt', 'length': 10}, {'text': '@dancintoni_sportz_nutz', 'length': 23}, {'text': '@izzzzyzzzzi  I dunno if you’ve heard of either of these but I think you may like the imperfect foods one! I love grove but haven’t tried the foods one yet', 'length': 155}, {'text': '@alex_schussler ✨', 'length': 17}, {'text': '@patrickkemper ❤️', 'length': 17}, {'text': '@staceyhshepherd ✨💚✨', 'length': 20}, {'text': '@sophie2022', 'length': 11}, {'text': '@navaddo4', 'length': 9}, {'text': '@jesea_', 'length': 7}, {'text': '@laizastone', 'length': 11}, {'text': '@miss_red_me 🔥', 'length': 14}, {'text': '@megannelson26', 'length': 14}, {'text': '@timtheecook', 'length': 12}, {'text': '@norajeans', 'length': 10}, {'text': '@kris__kross__applesauce', 'length': 24}, {'text': '@itsjustjaspreet', 'length': 16}, {'text': '@mattlhugo', 'length': 10}]"
Double points if,<Post CbfMrcPMVz6>,1284,21,"['grovecollaborative', 'sustainability', 'ecofriendly', 'ecofriendlyhacks', 'sustainableliving', 'plasticfree', 'meme']",24/03/22,"Double points if you bring your reusable produce bags too 😇 😇

Add these two items to your next Grove order to make your grocery runs more eco-friendly: 
1️⃣ 100% Organic Cotton Tote: This multi-use bag is great for grocery shopping, errands, travel, and stashing snacks when you're on the go with kids in tow. It even has a smaller inner pocket for easy access to your keys and phone!
2️⃣ Reusable Produce Bags: Skip plastic produce bags by using these bags made from organic cotton mesh for breathability and easy toting. They come in a set of three sizes (small, medium, and large), so you can easily organize and tote your produce.

Tap our link in bio to shop!
.
.
.
.
.
#GroveCollaborative #Sustainability #EcoFriendly #EcoFriendlyHacks #SustainableLiving #PlasticFree #Meme",780,"[{'text': 'Always!', 'length': 7}, {'text': 'Lol this is really funny', 'length': 24}, {'text': 'LOVE the cotton tote. So many reusable bags that people sell aren’t easily held on the shoulder, and the style of the Grove tote makes it easier to haul my groceries/purchases up to my apartment!', 'length': 195}, {'text': 'I have both of these items already & love❤️', 'length': 43}, {'text': ""Listen I love you guys, but I ordered 4 tiny items and I just received them in a giant box crammed full of paper packing. Please look at your packing procedures because it's totally counterintuitive of what you are trying to do here."", 'length': 233}, {'text': 'They sure do come in handy!❤️🐾', 'length': 30}, {'text': 'Loving all of these products!', 'length': 29}, {'text': 'Always', 'length': 6}, {'text': '💚💚☺️', 'length': 4}, {'text': '😂😂👏👏', 'length': 4}, {'text': '😂💚🙏', 'length': 3}, {'text': '@grovecollaborative sent a dm', 'length': 29}, {'text': '@supah_set', 'length': 10}]"
What’s on your,<Post Cbcn6ZRsQ_p>,857,36,"['grovecollaborative', 'springcleaning', 'cleaningtips', 'cleaningchecklist', 'cleanwithme', 'cleanhome', 'home', 'interiors', 'homehacks', 'cleaninghacks']",23/03/22,"What’s on your spring cleaning checklist? 🌱 

Share this to your story and check off the list as you go to show your spring cleaning progress! 
.
.
.
.
.
#GroveCollaborative #SpringCleaning #CleaningTips #CleaningChecklist #CleanWithMe #CleanHome #Home #Interiors #HomeHacks #CleaningHacks",289,"[{'text': 'Needed this!', 'length': 12}, {'text': 'So true! Love the last tip😂😉', 'length': 28}, {'text': '“Hurry, before it’s messy again!” 😂 After I clean, we all just gotta move out.', 'length': 78}, {'text': 'To clean my windows', 'length': 19}, {'text': 'All of these and more!!!', 'length': 24}, {'text': 'All of this is on my list! Now to find the time...', 'length': 50}, {'text': 'love this!', 'length': 10}, {'text': 'Do your all purpose cleaning spray concentrates kill germs? My mom uses Mr clean and she was willing to try the spray I got her if it kills germs', 'length': 145}, {'text': 'Thanks for this checklist. 💚', 'length': 28}, {'text': 'Love this! Love spring cleaning!! Love these products!❤️', 'length': 56}, {'text': 'Didn’t even think about cleaning the windows to help with vitamin D!! Great tips', 'length': 80}, {'text': 'Ya', 'length': 2}, {'text': 'Love the idea of a before and after pic! ❤️', 'length': 43}, {'text': 'Clean you heart from all ego anger fears and doubts', 'length': 51}, {'text': 'Just buy a new Shower  Curtain!  Duh! 🙄', 'length': 39}, {'text': 'Cleaning the shower curtains 👏🏽👏🏽👏🏽👏🏽', 'length': 37}, {'text': 'Somehow I totally forgot about spring cleaning being a thing… 👀 Now I finally have an excuse! (other than just enjoying cleaning/reorganizing things hehehe)', 'length': 156}]"
Sustainable self-care isn’t,<Post CbaDIPzrEwZ>,1127,18,"['peachnotplastic', 'plasticfreepeach', 'plasticfree', 'bathtime']",22/03/22,"Sustainable self-care isn’t just for grownups anymore! Now kids can join in on the good, clean fun of Grove-crafted @peachnotplastic with 100% plastic-free body and hair care bars made just for them. 🍑

Made with vegan formulas and 100% natural fragrances, there’s something for Lil’ Kids and Big Kids alike. And with natural colors, yummy scents, and great values in every kid-approved bar, learning about planet-friendly habits has never looked — or smelled — so good. 

Photos by @carolinaandes.

Tap the link in our bio to shop the new Peach Kids lineup.
.
.
.
.
.
#PeachNotPlastic #PlasticFreePeach #PlasticFree #BathTime",626,"[{'text': 'My kids already use and love the regular Peach bars, they will flip for these new designs!', 'length': 90}, {'text': 'So cuuuute', 'length': 10}, {'text': 'If I love these soap I know my daughter will love them too!! How exciting!!', 'length': 75}, {'text': 'Love these so much 😍', 'length': 20}, {'text': 'Are these sold at Target ?', 'length': 26}, {'text': 'So cute colors! 💕', 'length': 17}, {'text': 'THESE ARE TOO CUTE 👏👏👏🌎', 'length': 23}, {'text': 'Absolutely adorable ❤️', 'length': 22}, {'text': 'Ya', 'length': 2}, {'text': 'Yay!!', 'length': 5}, {'text': '@ladysadiewylie @valthegal6', 'length': 27}]"
Leave a 🌳,<Post CbXeTrluN2c>,2190,82,"['internationaldayofforests', 'grovecollaborative', 'healthyhabits', 'sustainability', 'trees', 'forests', 'nature', 'naturefacts']",21/03/22,"Leave a 🌳 in the comments if you love trees!

From generating oxygen to minimizing stress, our green friends do a lot for us every single day. That’s why every @seedlingpaper purchase helps plant trees through our partnership with @arbordayfoundation. 

With your help, we can hit our goal of planting 1 million trees to support reforestation in the U.S.!

Tap the link in our bio to learn more.
.
.
.
.
.
.
#InternationalDayOfForests #GroveCollaborative #HealthyHabits #Sustainability #Trees #Forests #Nature #NatureFacts",522,"[{'text': 'I am tree obsessed! Love this graphic!', 'length': 38}, {'text': 'I love trees!! I planting trees with my 4 yr old son!', 'length': 53}, {'text': 'Yeah, lets plant trees. 🌳 ❤️', 'length': 28}, {'text': 'I love your tree-free paper products!', 'length': 37}, {'text': '#3- Being around trees absolutely does reduce stress!!🌳💚🌲💚🌴', 'length': 59}, {'text': '🌳', 'length': 1}, {'text': '🌳🌳', 'length': 2}, {'text': 'We love trees and our treeple!🌳', 'length': 31}, {'text': '🌳🌳🌳', 'length': 3}, {'text': '🌳💚', 'length': 2}, {'text': '💯', 'length': 1}, {'text': '🌲 🌳', 'length': 3}, {'text': '🌳', 'length': 1}, {'text': '🌳', 'length': 1}, {'text': '🌳 🌳 🌳', 'length': 5}, {'text': '🌴🌳🌲', 'length': 3}, {'text': '🌳🌳🌳🌳🌳', 'length': 5}, {'text': '🌲🌳🌴🌴🌵 all kinds', 'length': 15}, {'text': '🌳', 'length': 1}, {'text': '🏕🌲', 'length': 2}, {'text': '🌳🌳🌳', 'length': 3}, {'text': '🌳💚', 'length': 2}, {'text': '👏👏👏👏❤️', 'length': 6}, {'text': ""I love Earth. I wish people weren't destroying it. 🌳💚🌳💚🌳 #mothernature #savetheplanet"", 'length': 85}, {'text': ""Doesn't the ocean make more oxygen than trees ?"", 'length': 47}, {'text': '🌲🌳🤍👏🏻👏🏻', 'length': 7}, {'text': 'Ya💜', 'length': 3}, {'text': '🌳🌲🌴', 'length': 3}, {'text': '@clapp4trees', 'length': 12}, {'text': '@purplebutterfly22003 🌲🌱🌳🍀🌴🌿', 'length': 28}, {'text': '🌳🌳', 'length': 2}, {'text': '🌳', 'length': 1}, {'text': '🌳', 'length': 1}, {'text': '🌲 🌴🌳 💚', 'length': 6}, {'text': 'They are taking down all our trees to make new developments all around our neighborhood. The deer have nowhere to go now. Lots more in our backyard. Winds stronger because the trees would break up and weaken the gusts in our neighborhood. Increased flooding. They don’t leave one tree behind!!! Who do I call?', 'length': 309}, {'text': '🌳🌳🌳', 'length': 3}, {'text': '❤️🌲🌴', 'length': 4}, {'text': 'I thought it was 4 trees per person.', 'length': 36}, {'text': '🌳🌳🌳🌳', 'length': 4}, {'text': '🌳', 'length': 1}, {'text': '🌳loved climbing trees as a kid', 'length': 30}, {'text': '🌳', 'length': 1}, {'text': '🌳🌲🌴', 'length': 3}]"
