,post,number_of_likes,number_of_comments,caption_hashtags,date,caption,caption_length,comments
"8.5% glycolic acid,",<Post Cb2QsRBp8yG>,-1,7,[],02/04/22,"8.5% glycolic acid, 1% salicylic acid and 0.5% lactic acid to clarify, brighten and even out the complexion.💦 

Our alcohol-free toner is formulated with a triple-acid blend that gently exfoliates and purifies without stripping or drying.

This potent trifecta of acids expedites cell turnover and reveals fresh new skin, thus minimising the appearance of fine lines, wrinkles and enlarged pores.💧",397,"[{'text': '#facetheory #skincare #crueltyfree #vegan #veganskincare #skincareroutine #cleanskincare #daycream #beauty #moisturiser #cleanbeauty #skin #vegansofig #naturalskincare #antiaging #healthyskin #acne #exfoliate #antiagingskincare #exfoliates #exfoliateyourskin #radiantskin #exfoliation #glycolicacid\xa0#skincarejunkie #skincaretips #skincarecommunity #skincarelover #skincareobsessed #skincaretips', 'length': 394}, {'text': 'can´t add the Face Massager to my basket!!! when trying to add it; it dissapears. Is it an error from the web? when will I be able to purchase it?', 'length': 146}, {'text': 'Hi is it suitable for mature sensitive skin? Sent you a message. Thanks', 'length': 71}, {'text': '🤩', 'length': 1}, {'text': 'Yay just ordered mine 😍', 'length': 23}]"
“I have been,<Post CbxAS57p4WN>,-1,9,['theaftereffect'],31/03/22,"“I have been suffering from acne for 10 years and no product has ever helped me. I discovered Facetheory 5 months ago and now I have fantastic results, thank you! 🥰""

Alessia's #TheAfterEffect 
Targeting: Acne
Routine: Clarifying Cleanser C2 Pro, Porebright N10 Serum & Supergel Moisturiser M3",293,"[{'text': '#facetheory #skincare #crueltyfree #vegan #veganskincare #skincareroutine #cleanskincare #daycream #moisturiser #skin #vegansofig #naturalskincare #antiaging #healthyskin #acne #exfoliate #dailyskincare #facecare #beforeandafter #skincaretips #skinroutine #acnetreatment #acnescars #acnefree #oilyskin #exfoliates #exfoliateyourskin #skinjourney #blemishes', 'length': 356}, {'text': '👏👏👏', 'length': 3}, {'text': 'Does none of your websites ship products to Indonesia?', 'length': 54}, {'text': '@xskincare check this side out 🤩🤔💭', 'length': 34}, {'text': 'Whoa! great results! ❤️@facetheory, does this work with hyperpigmentation and other age spots too?', 'length': 98}, {'text': 'Is it save paying  with your site ? Thank you', 'length': 45}, {'text': '👏❤️', 'length': 3}]"
A great investment,<Post CbuwJcPpjV3>,572,51,[],30/03/22,A great investment 👀💸,21,"[{'text': 'I actually can not get enough of these products!! I’ve been searching for years for something to make my skin this good 🙌', 'length': 121}, {'text': 'Agree 👏', 'length': 7}, {'text': 'Yessss🔥😍', 'length': 8}, {'text': 'Absolutely 🔥', 'length': 12}, {'text': 'Absolutely agree ! Thank you for your work ! 🤍🙏🏼', 'length': 48}, {'text': 'Can’t go back to anything else!!', 'length': 32}, {'text': 'And last long😍', 'length': 14}, {'text': 'Honestly agree! I’ve suffered with my skin since I was like 17 wearing shite make up for school an tha 😂 but after a few weeks of using this my skin is clearer, softer and I finally feel like I can leave the house without make up! Love this company 💜💜💜💜', 'length': 253}, {'text': 'They really are! ❤️❤️', 'length': 21}, {'text': 'It me 👀', 'length': 7}, {'text': 'I literally bought two creams off your site yesterday in two separate sessions. What a great experience! And your marketing is 🔥🙌 amazing job!! First time trying the creams so fingers crossed I’ll be a returning customer 😍', 'length': 222}, {'text': 'I spent more than 700€ now and no regrets.', 'length': 42}, {'text': 'Most definitely.', 'length': 16}, {'text': '#facetheory #skincare #crueltyfree #vegan #veganskincare #skincareroutine #cleanskincare #daycream #beauty #moisturiser #cleanbeauty #vegansofig #naturalskincare #antiaging #healthyskin #exfoliate #veganer #skincareproducts #skincarejunkie #skincaretips #skincarecommunity #skincarelover #skincareobsessed #dailyskincare #skincaretips #meme #memes\xa0#facemask\xa0#greentea\xa0#skincarehaul', 'length': 381}, {'text': 'Literally me', 'length': 12}, {'text': 'Hi! There is no expiration date on my Lumizela serum, only the PAO. Does this have an expiration date when unopened?', 'length': 116}, {'text': 'Absolutely fabulous', 'length': 19}, {'text': 'The girls that get it, GET IT. The girls that don’t, DON’T.', 'length': 59}, {'text': 'Just bought 4 products for £40 in the sale amazing value and effective products', 'length': 79}, {'text': 'I can confirm, I am addict to your brand and product, I order every month 🔥', 'length': 75}, {'text': 'True ❤️', 'length': 7}, {'text': 'Relatable', 'length': 9}, {'text': '👏👏', 'length': 2}, {'text': 'I also love your products could be a little cheaper however', 'length': 59}, {'text': 'What makes their products a great investment? Anything on the ingredients list? #skincareingredients', 'length': 100}, {'text': '@facetheory has saved my face I will never invest in any other products 👏', 'length': 73}, {'text': 'I just ordered my first product tonight 😍 Also sent you a message @facetheory ❤️', 'length': 80}, {'text': '@facetheory I am about to do some shopping for facial treatments 😍', 'length': 66}, {'text': '@slmoore__  this u 😂 it is dsmn good though', 'length': 43}, {'text': '@ellierutherford_ oooopaaa more money on my skincare shelf than in my bank account', 'length': 82}]"
Say hello to,<Post Cbrvy5Qp2dv>,-1,1,[],29/03/22,"Say hello to sunshine, longer days, and…upset skin. Does spring break have to mean spring breakouts? ☀️ 
​
When the change in seasons leads to dehydrated and congested skin, it can be a struggle to combat acne and breakouts without drying or stripping your skin. 🕊️ 
​
​Our Green Tea Rescue Mask MK2 with vitamin C and lactic acid gently clarifies and exfoliates without leaving your skin feeling dry or tight. 🍵
​
​Non-nano French clay draws out oil and pore impurities while chamomile and organic argan and jojoba oils soothe and hydrate skin. 🌼 

​Refresh your springtime skincare routine:
​
Once or twice a week, apply a thin layer of Green Tea Rescue Mask MK2, and relax for 10 minutes. Rinse with lukewarm water, then splash with cold. You can alternate with our Pink Clay AHA Face Mask.🌷",794,"[{'text': '#facetheory #skincare #crueltyfree #vegan #veganskincare #skincareroutine #cleanskincare #daycream #beauty #moisturiser #cleanbeauty #skin #vegansofig #naturalskincare #antiaging #healthyskin #pores #cleanser #acne #skincareproducts #skincarejunkie #skincaretips #skincarecommunity #skincarelover #skincareobsessed #dailyskincare #skincaretips #facemask #greentea #chamomile', 'length': 374}]"
How does our,<Post Cbmffg4JHVJ>,-1,19,[],27/03/22,"How does our Green Tea Face Mask get to work? 🌼
​ 
Everything we do harnesses the power of botanical and natural actives. In our Green Tea Face Mask, we leverage these goodies to give you a sensitive-skin friendly mask. 🌱
​ 
Kaolin clay – which removes impurities deep down but doesn’t strip your skin.   
​
Chamomile – because it calms stressed skin. 🌼 
​
Green tea – ours is super grade, boosting its antioxidant effects to protect your skin. 🍵 
​
Avocado – to deeply nourish without leaving an oily residue and soothe. 🥑  
​
Add your fave actives including jojoba and argan to hydrate, lactic acid to promote cell turnover for glowing skin, and vitamin C for those antioxidants, and you have a supercharged, super-sensitive mask. 🍊",734,"[{'text': 'Love some Green Tea in my skincare #facetheory', 'length': 46}, {'text': 'Sounds amazing 😍', 'length': 16}, {'text': 'Cool shot 😍', 'length': 11}, {'text': '#facetheory #skincare #crueltyfree #vegan #veganskincare #skincareroutine #cleanskincare #daycream #beauty #moisturiser #cleanbeauty #skin #vegansofig #naturalskincare #antiaging #healthyskin #pores #cleanser #acne\xa0#skincareproducts #skincarejunkie #skincaretips #skincarecommunity #skincarelover #skincareobsessed #dailyskincare #skincaretips\xa0#facemask\xa0#greentea\xa0#chamomile', 'length': 374}, {'text': 'IN LOVEEEE🔥🔥', 'length': 12}, {'text': 'Sounds great love green tea.', 'length': 28}, {'text': 'Sounds like a wining formula', 'length': 28}, {'text': 'Ingredients looks promising! I got to try this. I am avoiding everything in the stores. I feel like I would pay for a box of chemicals which will destroy my skin. \nMy mom is an ""old school "" pharmacist. She used to bring pure ingredients like shea butter and vitamins and we would make our own cremes 🙌', 'length': 302}, {'text': 'Want to try this 😍', 'length': 18}, {'text': '❤️❤️❤️❤️', 'length': 8}, {'text': 'Would love to try this 🙏😍', 'length': 25}, {'text': '😍😍', 'length': 2}, {'text': 'Please check DM', 'length': 15}, {'text': '@facetheory are you able to clarify whether the ingredients are all natural and organic please?', 'length': 95}]"
MK1 💞 or,<Post Cbkmu2lpiMr>,-1,12,[],26/03/22,"MK1 💞 or MK2 🍵? If you had to choose one! 👀
​
​Here's some of our favourite face mask selfies☝️",95,"[{'text': 'Those masks look so amazing 😍', 'length': 29}, {'text': 'Used my green tea mask just this morning and loved it! 😍', 'length': 56}, {'text': 'MK1💕', 'length': 4}, {'text': '#facetheory #skincare #crueltyfree #vegan #veganskincare #skincareroutine #cleanskincare #daycream #beauty #moisturiser #cleanbeauty #skin #vegansofig #naturalskincare #antiaging #healthyskin #pores #cleanser #acne\xa0#skincareproducts #skincarejunkie #skincaretips #skincarecommunity #skincarelover #skincareobsessed #dailyskincare', 'length': 329}, {'text': '❤️❤️', 'length': 4}, {'text': '😍😍😍😍😍', 'length': 5}, {'text': 'I had the pink clay It works well 👏', 'length': 35}, {'text': 'Collaborazione???🤞🤞🤞', 'length': 20}, {'text': '@gaygothmoonx', 'length': 13}]"
Looking for ways,<Post Cbh-wMlgeEf>,267,18,[],25/03/22,"Looking for ways to wake up your skincare routine this spring? 🌼🌿

Springtime is all about new beginnings, and that includes bright and healthy new skin. ✨

Our Green Tea Rescue Mask MK2 with kaolin clay and organic argan and jojoba oils hydrates and soothes while working to exfoliate, balance, and renew. 🍵

Vitamin C brightens and evens the complexion and lactic acid (AHA) aids cell turnover. 🍊",398,"[{'text': 'This mask look so amazing 😍', 'length': 27}, {'text': '😍😍😍😍', 'length': 4}, {'text': 'Wow can’t wait to try this 😍', 'length': 28}, {'text': 'Wooow😍😍', 'length': 7}, {'text': '😍😍😍', 'length': 3}, {'text': '#facetheory #skincare #crueltyfree #vegan #veganskincare #skincareroutine #cleanskincare #daycream #beauty #moisturiser #cleanbeauty #skin #vegansofig #naturalskincare #antiaging #healthyskin #pores #cleanser #acne #skincareproducts #skincarejunkie #skincaretips #skincarecommunity #skincarelover #skincareobsessed #dailyskincare #skincaretips #facemask #greentea #chamomile', 'length': 374}, {'text': '😍😍😍😍', 'length': 4}, {'text': 'When will the mask be back? I just placed placed an order and was very sad the mask were out of stock ☹️', 'length': 104}, {'text': '❤️❤️', 'length': 4}, {'text': '❤️❤️❤️', 'length': 6}, {'text': 'productos para hombre?', 'length': 22}]"
Celebrate your wins,<Post CbfCtHGJSQE>,-1,12,['theaftereffect'],24/03/22,"Celebrate your wins always! 👏 

How good does it feel to get into a healthy skincare routine and take care of yourself. ✨ 
​
​Reminder: Slow and steady wins the race 🐌 

""I've been trying different things for about 7 months and have been doing this routine for 2, my skin has never looked healthier, of course I still get the odd breakout or blemish but I think that's normal. I honestly love all of these products but I'd say my favourites are the C4 & S1 Pro.""

Nicola's #TheAfterEffect 🧡 
Skin type: Combination
Targeting: Large pores & complexion
Morning routine: C4, T1, S10 or S4 & M4 🌞 
Night routine: C4, S1 Pro (every other night) & M10🌜",646,"[{'text': 'How beautiful results wow😍', 'length': 26}, {'text': 'Wowwww ,amazing result! 😍', 'length': 25}, {'text': '#facetheory #skincare #crueltyfree #vegan #veganskincare #skincareroutine #cleanskincare #daycream #moisturiser #skin #vegansofig #naturalskincare #antiaging #healthyskin #acne #exfoliate #dailyskincare #facecare #beforeandafter #skincaretips #skinroutine #acnetreatment #acnescars #acnefree #oilyskin #exfoliates #exfoliateyourskin #skinjourney #blemishes', 'length': 356}, {'text': 'Nice results!', 'length': 13}, {'text': 'Love seeing all the before and after!❤️❤️❤️', 'length': 43}, {'text': 'Beautiful 😍😍', 'length': 12}, {'text': '😮', 'length': 1}, {'text': 'Skin looks great in both photos! Lighting happens to be better in the after photo is all', 'length': 88}, {'text': '❤️', 'length': 2}, {'text': '❤️', 'length': 2}]"
Tweets from our,<Post CbcgvlYJzGU>,-1,11,[],23/03/22,Tweets from our community >>> 🍊🙌🤗,33,"[{'text': '#facetheory #skincare #crueltyfree #vegan #veganskincare #skincareroutine #cleanskincare #daycream #beauty #moisturiser #cleanbeauty #skin #vegansofig #naturalskincare #antiaging #healthyskin #exfoliate #dailyskincare #skincaretips #meme #memesdaily #exfoliates #funny #radiantskin #exfoliation #glow #glowyskin #skincareobsessed #skincarejunkie #vitaminc', 'length': 355}, {'text': ""I love Facetheory products as a 50 year old woman going through the change of life, these products help my skin stay moisturized, even skin tone and the serums! I use the lip products too! It's all good, very reasonably priced and I am a client for life."", 'length': 254}, {'text': 'When will the sunfragma be back in stock in the UK?', 'length': 51}, {'text': '@anklemania Hello! Could you share your beauty routine? 🌷🌸🌺', 'length': 59}, {'text': '❤️❤️❤️', 'length': 6}, {'text': 'I do use other skincare brands, but not to the extent I do Facetheory. I have 1 other face wash and a few collagen creams in other brands, but with menopause my skin is so different now. What used to be ok irritates my skin or causes rashes and hives. Body soap, shampoo, laundry soap all had to go to organic, no added perfumes. Facetheory has no scent for the most part, just organic ingredients and the price is beyond reasonable.', 'length': 433}]"
UV exposure causes,<Post CbZ8AJoJ4km>,-1,15,[],22/03/22,"UV exposure causes 90% of premature ageing 🤯

In order to protect your skin from UV-induced photoageing, you need to use a product containing SPF every morning, rain or shine, and even when you’re planning to stay indoors. 🌧️

Find the right product formulated for your skin type. As you’ll need to apply it liberally and wear it every day, you’ll want to choose one that’s specifically designed for use on the face in order to minimise the risk of irritation and breakouts, especially if you have sensitive or acne-prone skin. 🌞 

Amil-C Whip M5 SPF 30 is a whipped mousse moisturiser that’s suitable for all skin types. It has a rich, silky texture that melts into your skin for a traceless finish and protects against the full spectrum of UV rays without causing sensitivity. Formulated with 5% niacinamide and dual-action vitamin C to balance skin tone, reduce redness and minimise pores while soothing and hydrating, it’s available either unscented or lightly scented with bergamot. 🧡",989,"[{'text': ""Have you stopped to sell Mousse Amil-C SPF20? I can't find it on your Web 😢"", 'length': 75}, {'text': '#facetheory #skincare #crueltyfree #vegan #veganskincare #skincareroutine #cleanskincare #daycream #beauty #moisturiser #cleanbeauty #vegansofig #naturalskincare #antiaging #healthyskin #exfoliate #veganer #skincareproducts #skincarejunkie #skincaretips #skincarecommunity #skincarelover #skincareobsessed #dailyskincare #skincaretips #spf\xa0#spf30\xa0#pores\xa0#spfalways\xa0#facecream', 'length': 375}, {'text': '😍😍', 'length': 2}, {'text': 'Is it chemical or mineral sunscreen?', 'length': 36}, {'text': '❤️', 'length': 2}, {'text': '❤️', 'length': 2}, {'text': ""Hi I've been using this product and it's great! I feel like the moisturising affect is pretty light however and I'm wondering if I need to follow it up with another moisteriser?"", 'length': 177}, {'text': '@facetheory I‘ve just ordered the amil-c whip creme and like it!\nBut I have read that especially vitamins like vitamin C oxidise faster through contact with oxygen and become ineffective. Why should creams with vitamin C be filled in tubes or dispensers... why did you choose the cream jar? 🤔', 'length': 292}, {'text': '@facetheory Hi 👋🏽 I have brown skin so wanted to know if this product has any white cast from the spf?', 'length': 102}]"
Glowing skin thanks,<Post CbXQV9NpVIk>,-1,22,[],21/03/22,"Glowing skin thanks to our vitamin C packed M5. 🍊✨ 

A touch lighter than most of our moisturisers but just as hydrating. 💧 

Amil-C Whip M5 is formulated to refine pores and brighten skin while protecting and nourishing. 🧡",223,"[{'text': 'Love it its soo light yet hydrating ! 🤩👍🏼', 'length': 41}, {'text': 'Yay, mine turned up this morning...looking forward to trying this for the first time..... love all my other facetheory products, my skin has never been so good 👍 😌 😍', 'length': 165}, {'text': 'The best moisturiser 👏👏😍', 'length': 24}, {'text': '#facetheory #skincare #crueltyfree #vegan #veganskincare #skincareroutine #cleanskincare #daycream #beauty #moisturiser #cleanbeauty #skin #vegansofig #naturalskincare #antiaging #healthyskin #exfoliate #dailyskincare #skincaretips #meme #memesdaily #exfoliates #funny #radiantskin #exfoliation #glow #glowyskin #skincareobsessed #skincarejunkie #vitaminc', 'length': 355}, {'text': 'Is the Amil-C Whip with SPF 20 sold out?', 'length': 40}, {'text': 'Used this for the first time for around a week! Love it!!!!', 'length': 59}, {'text': 'Sounds amazing 😮', 'length': 16}, {'text': 'Desando probarla', 'length': 16}, {'text': 'Favourite 🍊🍊🍊', 'length': 13}, {'text': 'Need to try this 😍', 'length': 18}, {'text': 'Ma crème favorite 😍. J’en suis à mon 2ème pot et je ne l’a changerai pour rien au monde 😍😍', 'length': 90}, {'text': 'I need it', 'length': 9}, {'text': 'En España?', 'length': 10}, {'text': 'En España estáis?', 'length': 17}, {'text': '😍', 'length': 1}, {'text': ""Hey, I have a question! I've sent a DM. I'd be grateful if you guys could take a look. Thanks!"", 'length': 94}, {'text': 'Dm me please 🖤', 'length': 14}]"
Tag someone who,<Post CarlrftpgGE>,655,21,[],04/03/22,Tag someone who never answers their phone📱😱,43,"[{'text': '#facetheory #skincare #crueltyfree #vegan #veganskincare #skincareroutine #cleanskincare #daycream #beauty #moisturiser #cleanbeauty #vegansofig #naturalskincare #antiaging #healthyskin #exfoliate #veganer #skincareproducts #skincarejunkie #skincaretips #skincarecommunity #skincarelover #skincareobsessed #dailyskincare #skincaretips #meme #memes\xa0#memesdaily #scream\xa0#screammovie', 'length': 380}, {'text': '@lilylilstar', 'length': 12}, {'text': '#FacetheoryC2 #glycolicacid I love my C2 cleanser 😍 it has triple acids (Glycolic 4%, salicylic 2%, lactic 1%) & \nLow pH cream formula. \nThe gentle foamless leave a soft fresh feeling skin 👏.', 'length': 191}, {'text': '@tiah.lily', 'length': 10}, {'text': ""That's me 😂"", 'length': 11}, {'text': '@emserlove you and I surviving serial killers daily❤️', 'length': 53}, {'text': 'That would be me 😏', 'length': 18}, {'text': '@colsinger @stephen.cox.777  I would be fine 🤣🤣🤣', 'length': 48}, {'text': '@clare_bell18 me!!!!', 'length': 20}, {'text': '@lezza11_qiqi although you are getting better 😂', 'length': 47}, {'text': '@heavyliftingpanda 😂😂😂😂', 'length': 23}]"
Spring arrives in,<Post CbPz7wFAHXW>,259,10,['beautywithreason'],18/03/22,"Spring arrives in 2 days! 🌼

So there’s no better time to make sure you have the perfect SPF moisturiser in your routine. ☀️ 

Sarah wears our Amil-C Whip M5 SPF 30 and drinks plenty of water to keep skin looking bright and feeling hydrated all day long. 🍊

#beautywithreason",275,"[{'text': '🧡🧡🧡🧡', 'length': 4}, {'text': '#facetheory #skincare #crueltyfree #vegan #veganskincare #skincareroutine #cleanskincare #daycream #beauty #moisturiser #cleanbeauty #skin #vegansofig #naturalskincare #antiaging #healthyskin #dailyskincare #vitaminc #acne #spfalways #makeupjunkie #naturalmakeup #radiantskin #skinglow #niacinamide #glowing #glowyskin #spf30 #spf', 'length': 330}, {'text': 'Should i use this in the morning, and the supergel moisturiser at night? I just got the oily skincare products', 'length': 110}, {'text': 'La crème Amil-C M5 SPF30 est ma crème de jour préférée. Depuis que je l’ai essayé je ne peux plus m’en passer. J’en suis à mon 2ème pot. 😍', 'length': 138}, {'text': '😍😍😍', 'length': 3}, {'text': 'I have this. I love this', 'length': 24}, {'text': '😍😍 mine is on its way 🍊', 'length': 23}, {'text': '😍', 'length': 1}]"
“Over the moon,<Post CbNEANAJJvW>,-1,9,['theaftereffect'],17/03/22,"“Over the moon with my results just 1 week after using your products! Honestly I’m so pleased! I’ve spent a fortunate on skincare and this is hand downs the best stuff I’ve used and so affordable! 🙌""

Lorna's #TheAfterEffect 💛
Targeting: Blemishes
Routine: Clarifying Cleanser C2 Pro & Supergel Moisturiser M3",309,"[{'text': '#facetheory #skincare #crueltyfree #vegan #veganskincare #skincareroutine #cleanskincare #daycream #moisturiser #skin #vegansofig #naturalskincare #antiaging #healthyskin #acne #exfoliate #dailyskincare #facecare #beforeandafter #skincaretips #skinroutine #acnetreatment #acnescars #acnefree #oilyskin #exfoliates #exfoliateyourskin #skinjourney #blemishes', 'length': 356}, {'text': 'I swear by the night pro cream and the bakuloronic day cream! My faves 😍', 'length': 72}, {'text': 'This look so good 😊', 'length': 19}, {'text': 'How do you use the Clarifying Cleanser C2? After removed makeup i put C2 on my wet skin, it makes a little bit foam and then I wash the face to remove it. Maybe I have to put it on dry skin or to leave on some minutes more (and, if so, how many mins) after washing the face?? Thx!', 'length': 280}, {'text': '🙌🙌', 'length': 2}, {'text': 'Amazing products and the result speaks for itself🔥👏😍', 'length': 52}]"
“Currently loving this,<Post CbKdTWSgjyF>,-1,8,['beautywithreason'],16/03/22,"“Currently loving this new addition to my skincare routine from Facetheory. This treatment oil helps with discoloration and scars and also leaves the skin really glowing and feeling fresh with ingredients like vitamin C, vitamin E, 2%  retinyl ester and jojoba oil. Loving it! 🙌✨”

Nizzie uses our Retin-C Vitamin Scar Treatment Oil O9 💛 

#beautywithreason",357,"[{'text': '#facetheory #skincare #crueltyfree #vegan #veganskincare #skincareroutine #cleanskincare #daycream #beauty #moisturiser #cleanbeauty #skin #vegansofig #naturalskincare #antiaging #healthyskin #dailyskincare #acnetreatment #acne #acnescar #makeupjunkie #naturalmakeup #radiantskin #skinglow #scarring #glowing #glowyskin #retinol #organicskincare', 'length': 345}, {'text': 'Bought this a week ago and I can already tell the difference with my acne scarring! 🙌', 'length': 85}, {'text': '@facetheory is oil ok for really oily skin?', 'length': 43}, {'text': 'Beautiful skin😍', 'length': 15}, {'text': '😍😍', 'length': 2}, {'text': '😍Oh wow, awesome... I absolutely have to try your products😍', 'length': 59}, {'text': '🙌🙌', 'length': 2}]"
💛,<Post CbH3D7qJPjP>,-1,23,[],15/03/22,💛,1,"[{'text': '#facetheory #skincare #crueltyfree #vegan #veganskincare #skincareroutine #cleanskincare #daycream #beauty #moisturiser #cleanbeauty #vegansofig #naturalskincare #antiaging #healthyskin #exfoliate #veganer #skincareproducts #skincarejunkie #skincaretips #skincarecommunity #skincarelover #skincareobsessed #dailyskincare #skincaretips\xa0#Hautpflege #Hautpflegeroutine #soindelapeau #routinebeaute #soinsnaturels', 'length': 409}, {'text': 'Less is more, using too many products can actually do more damage', 'length': 65}, {'text': 'I learned that your products have an amazing formula - non irritating for my sensitive skin and I really love that!', 'length': 115}, {'text': 'Argireline is acetyl hexapeptide-8... 😃', 'length': 39}, {'text': ""Mechanical exfoliation isn't recommended for people with melasma as it can cause more damage and more hyperpigmentation 👍🤓"", 'length': 122}, {'text': 'Drinking water actually helps 😂😅', 'length': 32}, {'text': 'The amazing benefits of vitamin C', 'length': 33}, {'text': 'Your face is like a sponge, the more hydrated it is, the better it will absorbe moisture💧', 'length': 89}, {'text': ""Keep it simple. I'm really into restoring serums atm."", 'length': 53}, {'text': 'Melatonin can be applied topically. My mind is blown. ☺️', 'length': 56}, {'text': '❤️❤️❤️', 'length': 6}, {'text': 'I learnt that skin can change a lot over the years 😁', 'length': 52}, {'text': 'Just messaged you 😍❤️💌', 'length': 22}, {'text': 'That i need zinc in my sunscreen and your sunscreen is out of stock 😢', 'length': 69}]"
We're loving these,<Post CbCp8w4p7x1>,-1,12,[],13/03/22,"We're loving these Blush looks! 👏💕 

Paula wears BL2, the perfect pink for Spring 🌻⛅",84,"[{'text': '#facetheory #skincare #crueltyfree #vegan #veganskincare #skincareroutine #cleanskincare #daycream #beauty #moisturiser #cleanbeauty #skin #vegansofig #naturalskincare #antiaging #healthyskin #dailyskincare #makeup #makeupaddict #makeuplover #makeupjunkie #naturalmakeup #radiantskin #glowing #glowingskin #glowyskin #beautywithreason #blush #blushpink #blusher', 'length': 361}, {'text': '🙌🙌😍😍❤️', 'length': 6}, {'text': 'Can we please get a facetheory foundation stick for on the ‘go’ this spring! 🙏', 'length': 78}, {'text': 'Love it ❤️', 'length': 10}, {'text': 'What happened to your signature moisturiser ?', 'length': 45}, {'text': 'Loved the blusher ❤️', 'length': 20}, {'text': '🙌🙌', 'length': 2}, {'text': 'Wow', 'length': 3}, {'text': 'I ❤ it..', 'length': 8}]"
Anyone else ready,<Post CbAZyY0pnOA>,-1,5,[],12/03/22,Anyone else ready for warmer days? 🐕🌼,37,"[{'text': '#facetheory #skincare #crueltyfree #vegan #veganskincare #skincareroutine #cleanskincare #daycream #beauty #moisturiser #cleanbeauty #vegansofig #naturalskincare #antiaging #healthyskin #exfoliate #veganer #skincareproducts #skincarejunkie #skincaretips #skincarecommunity #skincarelover #skincareobsessed #dailyskincare #skincaretips #meme #memes\xa0#spring\xa0#dog\xa0#dogsofinstagram', 'length': 377}, {'text': 'Definitely me ✋', 'length': 15}, {'text': 'Yes. Only problem is I sweat too much when I’m hot.', 'length': 51}]"
When the light,<Post Ca64IqwJgFE>,-1,15,[],10/03/22,When the light hits perfectly ✨📸🌞,33,"[{'text': '#facetheory #skincare #crueltyfree #vegan #veganskincare #skincareroutine #cleanskincare #daycream #beauty #moisturiser #cleanbeauty #vegansofig #naturalskincare #antiaging #healthyskin #exfoliate #veganer #skincareproducts #skincarejunkie #skincaretips #skincarecommunity #skincarelover #skincareobsessed #dailyskincare #skincaretips\xa0#Hautpflege #Hautpflegeroutine #soindelapeau #routinebeaute #soinsnaturels', 'length': 409}, {'text': '😍😍😍', 'length': 3}, {'text': 'The Argan Oil is lush 💛', 'length': 23}, {'text': 'Gostei de óleo de argão..recomendo..ótima relação preço/qualidade', 'length': 65}, {'text': 'Dreamy 😍', 'length': 8}, {'text': '💛💛🥰🥰', 'length': 4}, {'text': '@facetheory messaged you', 'length': 24}, {'text': 'I need some calming oil in my life! Lol😍', 'length': 40}, {'text': '❤️', 'length': 2}]"
"""I’ve never really",<Post Ca5PuuKBb_J>,-1,13,['theaftereffect'],09/03/22,"""I’ve never really had many issues with my skin, so when adult acne hit me I didn’t know where to start. I tried a few different brands and products but nothing was working. My friend then introduced me to Facetheory and wow, it’s honestly changed my life. In 5 weeks of using this routine the big angry spots have disappeared, the scarring is fading and my skin looks so healthy & glowy. Thank you - I’m so grateful!""

​​Tasha's #TheAfterEffect 💙
Skin type: Oily (sensitive)
Targeting: Acne & scarring
Routine: Clarifying Cleanser C2, Lumizela Azelaic Acid Serum A15 & Supergel Moisturiser M3",593,"[{'text': '#facetheory #skincare #crueltyfree #vegan #veganskincare #skincareroutine #cleanskincare #daycream #moisturiser #skin #vegansofig #naturalskincare #antiaging #healthyskin #acne #exfoliate #dailyskincare #facecare #beforeandafter #skincaretips #skinroutine #acnetreatment #acnescars #acnefree #oilyskin #exfoliates #exfoliateyourskin #skinjourney #blemishes', 'length': 356}, {'text': 'Such incredible results! 👏👏', 'length': 27}, {'text': 'Wow 😍', 'length': 5}, {'text': 'Amazing results 😍', 'length': 17}, {'text': 'Oh wow, awesome... I absolutely have to try your products', 'length': 57}, {'text': 'Wow!', 'length': 4}, {'text': 'What a transformation!❤️', 'length': 24}, {'text': 'Para acné en una chica de 13 años se puede usar?', 'length': 48}, {'text': 'Can’t wait for my products to arrive. - I could have written this myself', 'length': 72}]"
