,post,number_of_likes,number_of_comments,caption_hashtags,date,caption,caption_length,comments
This year we,<Post CYHOHNlLJnv>,145,16,[],30/12/21,"This year we stood with the Indigenous-led movement to halt fossil fuel infrastructure projects and transition to an equitable and renewable energy future. Under the leadership of @HonortheEarth, @Indigenousrising, and @100isnow we shared stories of this important work with millions of people across the country and invited them to take action with us. In 2022 with your help, we’ll continue to fight for the planet and for generations to come. Follow our partners for more information and ways to support.",507,"[{'text': 'Must be pretty out of touch with the rest of us regular folks when you’re against keep our communities safe from crime and civil unrest while also raising our prices of fuel while the majority of us are struggling to survive the liberal inflation🤷🏻\u200d♂️Why don’t you try being less hypocritical with your plastic products probably made in countries like China that have the most pollution of all time', 'length': 398}, {'text': 'I appreciate what you do by being cruelty-free. But, please stop with the single-use plastics and pay your workers a living wage!', 'length': 129}, {'text': 'C as n you please check DM. Thank you 🙏', 'length': 39}, {'text': 'Thanks for helping cost thousands of people their jobs!', 'length': 55}, {'text': 'The fight continues 💯💯', 'length': 22}, {'text': 'You know your plastic bottles use petroleum to make them ? Right? 😂', 'length': 67}, {'text': 'Our local grocery stores will not like this', 'length': 43}, {'text': 'You people are silly. Stopping a pipeline only means the oil will come by other means. But please, by all means go and virtue signal.', 'length': 133}, {'text': 'I was looking at trying your products, this post turned me away.', 'length': 64}, {'text': ""stop the deforestaion of rain forests in Indonesia, columbia and nigeria and robbing poor people to collect the fruit for all our products.  seveth generation isn't doing anything about that.  it is not even on the radar."", 'length': 221}, {'text': 'And look where that got us with our soaring gas prices.\nPS only WOMEN can have periods. You lost a family of longtime customers with your insane woke agenda.', 'length': 157}]"
We asked our,<Post CXtsgnPLpe8>,94,7,[],20/12/21,We asked our community to share their favorite Seventh Generation product. What's yours? Tell us below ⬇️,105,"[{'text': '@tidelaundry has been pretty awesome since I switched!!!! You’re terrible and stand for nothing. Have some morals and respect for all. #defundseventhgeneration', 'length': 159}, {'text': 'The dish soap and the disinfecting wipes! ❤️', 'length': 44}, {'text': 'Lavender detergent and dishwasher powder.', 'length': 41}, {'text': 'Love the design so much!!!', 'length': 26}, {'text': 'Lemongrass Citrus Disinfecting Wipes FTW! 👏👏', 'length': 44}, {'text': ""My favorite product is by any company that doesn't support insanity."", 'length': 68}, {'text': 'None.  Never again will I buy anything from this company.', 'length': 57}]"
President Biden can,<Post CXjQbVWrF0N>,183,12,['stopline3'],16/12/21,President Biden can stop 24 different fossil fuel projects that would unfairly impact marginalized communities and release 1.6 billion metric tons of greenhouse gasses every year. A healthier future for the next seven generations starts with keeping fossil fuels in the ground. Click the link in our bio to tell the President to take immediate action. #StopLine3.,363,"[{'text': 'And what will be the replacement energy source?', 'length': 47}, {'text': 'Please consider publicly supporting nuclear power.  It’s clean and safe.', 'length': 72}, {'text': 'Love to see it', 'length': 14}, {'text': 'I think it’s weird that we’ve stayed with fossil fuels for so long. Technology has advanced. I’m ready for more solar power and wind power.', 'length': 139}, {'text': 'oh, okay, so what should we use instead?  y’all still use plastic containers when you don’t have to, but you want to make gas prices higher for “communities of color” while we wait on an alternative fuel source?  stop virtue signaling & btw “communities of color” love police & we want more.  sorry if that makes whyte knights like y’all uncomfortable.', 'length': 352}, {'text': 'i back the blue 👏', 'length': 17}, {'text': 'Sell your product and shut up.', 'length': 30}, {'text': 'Thanks for posting this. This along with some of your other absurd posts have made me decide to not buy your products any longer.', 'length': 129}, {'text': ""if we look at fossil fuels then we don't need to look at the deforestation of the rain forest for the palm oil we use.  go to palmoilalliance.eu.  when the rainforest are gone for our lipstick and oreos we will be in trouble.  if you are empathetic type tears should be rolling down the face for all the animals and people we make sick with the use of these products.  we have to use something other than palm oil products for surfactants."", 'length': 439}, {'text': 'Exactly', 'length': 7}]"
"Gel, Packs, Powder.",<Post CXeMDb0AQUN>,95,10,[],14/12/21,"Gel, Packs, Powder. These dishwasher products get the job done right every time without the use of chlorine bleach, dyes, or fragrances. Which of our dishwasher products is your favorite?",187,"[{'text': 'Currently using the powder detergent and it works well.', 'length': 55}, {'text': 'We use the powder. It cleans✨wonderfully!', 'length': 41}, {'text': 'Nah your still canceled, haven’t used your products since you decided to be social justice warriors and support defunding the police and support marxist ideology', 'length': 161}, {'text': 'I want to switch to powder to reduce plastic use. So happy to see the first two product comments are for the powder!', 'length': 116}, {'text': 'Never buying from this woke company!! Tell everyone this company is one reason our cities are unsafe! They want to defund the police!! #backtheblue #policelivesmatter', 'length': 166}, {'text': 'Im picking these up my next grocery  run!', 'length': 41}, {'text': 'Love this detergent good stuff!!👏', 'length': 33}, {'text': ""I use the box, i've quit using the bottles for dishwasher and laundry."", 'length': 70}]"
Keep all your,<Post CXByKaZsnDS>,183,12,[],03/12/21,"Keep all your surfaces sparkling clean and ready for holiday hosting, from wood to glass to stone, with our wide variety of cleaners. With scents made from 100% essential oils and botanical ingredients, the holidays never looked so good. Learn more at the link in our bio. ✨",274,"[{'text': 'Great design!!!❤️', 'length': 17}, {'text': 'Seventh gen as amazing cleaners', 'length': 31}, {'text': 'Too political. Will not buy', 'length': 27}, {'text': 'How’s your “Defund The Police” going? Haven’t heard about that in a while, no longer trendy to post about?', 'length': 106}, {'text': 'Never supporting @seventhgeneration who want to Defund the police #bluelivesmatter #backtheblue', 'length': 95}, {'text': 'No thanks. Won’t support you ever again.', 'length': 40}, {'text': '@bran.barron check the comments. Still. Lol', 'length': 43}, {'text': 'Did you make a cleaner to wash away the person in charge of your social media?  Or is defunding the police not a useful agenda for you anymore since your political party won?', 'length': 174}, {'text': 'Love this thank you! 😍', 'length': 22}, {'text': 'Hi! Would you be interested in donating anything to us?', 'length': 55}, {'text': 'Love these bottles 👏👏👏👏', 'length': 23}]"
We're thrilled to,<Post CWYmA0mMw9S>,103,12,['epasaferchoice'],17/11/21,We're thrilled to be named a 2021 #EPASaferChoice Partner of the year! Check out the link in our bio to learn more about this label and our certified products. Do you look for the EPA Safer Choice label when purchasing products? Tell us below. ⬇️,246,"[{'text': 'I do! Also companies that support law enforcement! So that leaves you out! #defundseventhgeneration', 'length': 99}, {'text': 'Congrats! I hadn’t heard of the EPA Safer Choice designation. I’ll check it out! 🌍', 'length': 82}, {'text': 'Never buying from @seventhgeneration who want to defund the police \n#backtheblue #bluelivesmater 🔥🔥🔥🔥🔥🔥🔥🔥🔥', 'length': 106}, {'text': 'I bought Powered by Plants Dish Liquid. It is an USDA Certified Biobased Product, EPA Safer Choice Product, Leaping Bunny Certified, Certified B Corp, Kosher, Made from 100% Recycled Plastic, and it is in the Smart Label database. ❤️❤️❤️', 'length': 237}, {'text': '@seventhgeneration just letting you know your still canceled', 'length': 60}, {'text': 'Just checking in to remind you how well you are at isolating your buyers! ✌🏻 🖤💙🖤 #backtheblue\n#defundseventhgeneration', 'length': 118}, {'text': 'No. I look for companies that don’t post about defunding the police.', 'length': 68}, {'text': 'Here to tell you I still am not supporting your company anymore 💪🏻', 'length': 66}]"
Looks like somebody,<Post CWLzLwjlb-B>,170,8,[],12/11/21,"Looks like somebody is loving the gentle touch of our Sensitive Protection Diapers, made free and clear for happy babies and a healthy planet. Thanks for sharing this adorable pic @isten_legend!",194,"[{'text': 'Love the design !!!!!!❤️', 'length': 24}, {'text': 'Would love to see you work with @Tryazon in the future! They feature a variety of fun products through home parties and more!', 'length': 125}, {'text': 'Thank you 🧸💙🧊', 'length': 13}, {'text': 'Trash company', 'length': 13}, {'text': 'Don’t buy from this company', 'length': 27}, {'text': 'Those are super cute. :)', 'length': 24}, {'text': ""I can't find your diapers anywhere!! :( Newborn seem to be MIA)"", 'length': 63}, {'text': 'Cute baby, horrible brand. ❤️', 'length': 29}]"
Hardworking for you.,<Post CWEAOcEs5wD>,172,16,[],09/11/21,Hardworking for you. Zero plastic packaging for the planet. Our Zero Plastic products are now available on Amazon. Have you given them a try yet? Learn more at the link in our bio.,180,"[{'text': 'That’s awesome!', 'length': 15}, {'text': 'One of each please!', 'length': 19}, {'text': '👏❤️', 'length': 3}, {'text': 'Thank you!', 'length': 10}, {'text': 'No plastic ❤️❤️❤️❤️', 'length': 19}, {'text': 'I like your products but I #boycottamazon', 'length': 41}, {'text': ""Weren't there more products before??"", 'length': 36}, {'text': ""love this ❤️Seventh Generation Zero Plastic products are now available on Amazon, and as a #GenerationGood Advocate I'm passing on the good news! These 3 plastic-free cleaning solutions are fully biodegradable, mineral-based and work hard for you and the planet."", 'length': 262}, {'text': 'What about laundry 🧺?', 'length': 21}]"
"Small dose, BIG",<Post CVyZyjNMYEp>,85,16,[],02/11/21,"Small dose, BIG clean. That’s the beauty of EasyDose™, our deep cleaning, ultra-concentrated, one squeeze laundry solution that fights tough stains and simplifies your laundry routine. What do you love about EasyDose™? Tell us below. ⬇️",236,"[{'text': 'The design!!! The packaging for sure!!!❤️', 'length': 41}, {'text': '@team_sophorn_products_reviews', 'length': 30}, {'text': '🙏🙏🙏', 'length': 3}, {'text': 'https://apnews.com/article/2021-election-minneapolis-cc108d1707d9cb8cbaa6135bb60e7fbd', 'length': 85}, {'text': 'Will never buy from your company! #backtheblue #policelivesmatter #getwokegobroke', 'length': 81}, {'text': 'Small dose/ ultra/ easy dose , do I win a free sample??', 'length': 55}, {'text': 'Your company made a mistake further dividing your customer base due to misguided political views.  You really have no idea what is going on in the world, do you?  Get ready to realize your world view is skewed.  Nothing is as it seems.  #ParadigmShift #FJB #backtheblue #policelivesmatter #getwokegobroke', 'length': 304}, {'text': 'I hope you have to file bankruptcy 😂', 'length': 36}, {'text': 'Your products suck anyway so hope no one buys them', 'length': 50}, {'text': '@susanreadsreallife', 'length': 19}, {'text': 'I dislike the plastic packaging & dislike how y’all want to defund the police in major cities & ruin communities like mine while y’all sit in a place of privilege and have plenty of police to call.', 'length': 197}]"
President Biden entered,<Post CVne-jGrDuY>,324,63,['stopline3'],29/10/21,"President Biden entered office with bold promises on climate. Nearly a year later, we’re still waiting for decisive action that will keep fossil fuels in the ground and help protect this and future generations. One action he can take right now? Stop the Line 3 Oil pipeline. Click the link in our bio to tell President Biden to #StopLine3.",339,"[{'text': 'I think we should also take Joe Manchin to task…the man makes his money from coal, how can he be expected to vote against coal? These dudes are lining their pockets and only beholden to whoever will pay them the most', 'length': 216}, {'text': 'in seven generations we’ll all have some gross mutations from all the pollution of corporate greed. Why bother pretending to care? You use the same plastics as every other company, so why are you pretending?', 'length': 207}, {'text': 'Tell Biden to #BackTheBlue 🖤💙🖤', 'length': 30}, {'text': 'I believe Seventh Generation truly cares about the climate.  However, any plan without nuclear energy as a major tactic is a misguided plan.  Nuclear is clean and safe.', 'length': 168}, {'text': 'Lol. There is no climate change. There is polluted water and soil and over development in @thedemocrats states', 'length': 110}, {'text': 'Let’s go Brandon!', 'length': 17}, {'text': 'Why is a cleaning company so damn political? BACK THE BLUE', 'length': 58}, {'text': 'Yeah… I’ve purchased your products for years and that ends today. Never again. #gowokegobroke', 'length': 93}, {'text': 'The environment is the only reason I voted for him.', 'length': 51}, {'text': 'We stopped buying your products last year. Just checking in to see comments and I’m pleasantly surprised.', 'length': 105}, {'text': 'I’m the Native women holding the MMIW flag. Would appreciate any donations from your company for using my image so I can continue showing up for our waters and land ✊🏽 V @athena-shepherd', 'length': 186}, {'text': 'Unfortunately.. Brandon fell asleep😴Him and his elitist friends all flying on private jets destroying the planet trying to save the planet... We gotta bring back jet-pooling😂', 'length': 174}, {'text': ""If you would ever on God's Green Earth believe in a Biden promise... Well he's got dirty coal shipped by train and barge to China...and they say Thank Ya Bidster... He's been a lying loser since Lincoln was assinated👌"", 'length': 217}, {'text': 'https://apnews.com/article/2021-election-minneapolis-cc108d1707d9cb8cbaa6135bb60e7fbd', 'length': 85}, {'text': 'You voted for a guy that lied to you.  What are you going to do now?', 'length': 68}, {'text': 'Stopped buying your products when you went ""woke"". I do not support any company that wants to defund the police and is anti-American and politically divisive.  #fjb', 'length': 164}, {'text': '😂😂😂😂😂😂😂', 'length': 7}, {'text': 'Didn’t realize how liberal you are. I am returning all of my unopened items. It unfortunate t find out that you support defunding the police. Moving on to a better company with more conservative and realistic views! Piece our Seventh generation!', 'length': 245}, {'text': 'So you support high inflation and uncontrollable fuel costs so you can pretend you care about the planet by supporting this disgusting agenda that still allows corporations do dump garbage in the ocean, lakes, rivers etc. and the elitist psychopaths creating these policies to waste and pollute as much as they want? Wow so you’re part of the problem. Oh and btw you are contributing with all the plastic waste you produce by selling your products and profiting off the same thing you pretend to care about. Hypocrisy has hit ATH in 2021. SMH', 'length': 542}, {'text': 'You’re just now figuring this out? 😂😂😂', 'length': 38}, {'text': 'If it’s in a pipe… in the ground… wouldn’t that mean the fossil fuels stay in the ground? Asking for a friend.', 'length': 110}, {'text': 'I will never again buy any products from your woke anti law enforcement company.', 'length': 80}, {'text': 'Yeah, this isn’t right.', 'length': 23}]"
Have you tried,<Post CVlI25hMcil>,138,13,[],28/10/21,"Have you tried a concentrated solution to laundry? Our Power+ EasyDose Ultra Concentrated Laundry Detergent is 70% lighter and has 60% less plastic than our 95oz bottle with the same 66 loads. Plus, with 6X enzymes and surfactants, it goes to work on tough stains and big laundry messes with ease. Click the link in our bio to learn more and give it a try.",356,"[{'text': 'Yes I love this product. Easy dose is amazing. I absolutely love the packaging. Great design❤️', 'length': 94}, {'text': 'The lavender is the best! This is all I buy now.', 'length': 48}, {'text': 'This soap is the best! I had never heard of such a thing until I got my prize from @seventhgeneration thanks so much ❤️🇨🇦', 'length': 121}, {'text': 'Haven’t tried yet but plan to soon!', 'length': 35}, {'text': '#defundseventhgeneration #backtheblue no amount or type of soap will cleanse this garbage company.', 'length': 98}, {'text': 'Prove you actually care. Stop using single use plastics', 'length': 55}, {'text': 'We who support law enforcement in America have not forgiven you, and will never forget your support of defunding the police. Let’s go Brandon!', 'length': 142}, {'text': '#defundseventhgeneration #backtheblue So happy I stopped buying your products', 'length': 77}, {'text': 'Wonderful', 'length': 9}, {'text': 'I would love to try it ! Do u send out free samples ??', 'length': 54}]"
The fossil fuel,<Post CVQnDL-AR1T>,182,20,"['peoplevsfossilfuels', 'stopline3']",20/10/21,"The fossil fuel resistance flooded the streets of D.C. last week to demand climate action from President Biden. Seventh Generation was proud to stand with Indigenous, frontline, and youth leaders to bring a simple message: end fossil fuel projects, declare a national climate emergency, and transition to 100% clean, renewable energy. #PeopleVsFossilFuels #StopLine3",366,"[{'text': 'You’re a soap company owned by a massive corporation that is far from fossil fuel free. Just trying (but failing) to capitalize on woke culture. Your hypocrisy knows no bounds. Clown show. #defundseventhgeneration #backtheblue', 'length': 226}, {'text': '@raymondkingfisher you’re in this one too 😍😍😍', 'length': 45}, {'text': '@raymondkingfisher I keep finding you fam ❤️😍🥰', 'length': 46}, {'text': '🙏', 'length': 1}, {'text': '🙌', 'length': 1}, {'text': '@seventhgeneration will never buy from you! #getwokegobroke #backtheblue #policelivesmatter', 'length': 91}, {'text': '❤️‼️👏🏻thank you', 'length': 15}, {'text': 'Haven’t used any of your products since your defund the police statements and your total ignorance on fossil fuels. I’m actually glad you showed yourselves for what you are because with so many choices now, I have found wonderful alternatives. I had solely used your products for years. NEVER AGAIN!', 'length': 299}, {'text': '🤡🤡🤡', 'length': 3}, {'text': ""Lmao, idk what to do with my little knowledge on yalls situation. However, if you're for real with getting rid of line 3 and the police, ty"", 'length': 139}, {'text': 'Greenwashing. You are producing soap in single-use plastic containers. How are you any better than dawn detergent? Nonsense. It just makes people feel less guilty because your company pretends to care.', 'length': 201}, {'text': '👏🏼 You are now my only detergent brand! Thank you!', 'length': 50}, {'text': 'This ad will get me to buy 7th gen products today and in the future 👏👏👏👏', 'length': 72}, {'text': 'Fists in the air, heads up their arses', 'length': 38}, {'text': 'It’s so sad to see where this brand has gone. Straight down the drain.', 'length': 70}]"
"This week, under",<Post CVEOKS_MhSN>,520,34,['stopline3'],15/10/21,"This week, under the leadership of Frontline and Indigenous people from across the country, thousands marched in Washington D.C. and demanded that President Biden live up to his climate promises and choose people over fossil fuels. 

There’s more work to be done and it’s not too late for you to join the fight. Click the link in our bio to tell President Biden to #StopLine3. 

📸: Survival Media Agency",403,"[{'text': 'Awesome!!!', 'length': 10}, {'text': 'Go nuclear', 'length': 10}, {'text': 'Reducing reliance on fossil fuels starts at corporate levels. How is Seventh Gen reducing its reliance on fossil fuels?', 'length': 119}, {'text': 'Thank you for this! We will ONLY buy your products now that we know the heart behind your line. ❤️❤️❤️', 'length': 102}, {'text': 'From a company that uses fossil fuels🤣 Real hypocritical.', 'length': 57}, {'text': 'I’m just wondering how much fossil fuel was used in this production?', 'length': 68}, {'text': '😂', 'length': 1}, {'text': '😂😂😂😂😂😂', 'length': 6}, {'text': 'Daka ✊🏼💯🔥', 'length': 9}, {'text': '🔥🔥🔥👊🏾🎉🎺🥁💐🎊🍀☀️', 'length': 13}, {'text': 'Still anti police?', 'length': 18}, {'text': 'Lmfao', 'length': 5}, {'text': 'Please share with us how to provide Abundance and provisions for our Indian ancestry please my goal is to do that for all of us', 'length': 127}, {'text': 'Love', 'length': 4}, {'text': 'Using the likeness of action oriented organizations as an ad campaign🤮', 'length': 70}, {'text': '😂😂😂', 'length': 3}, {'text': '🙏', 'length': 1}, {'text': 'Good luck in your efforts ❤️. also just wanted to share this... God is real, and Jesus is The One,', 'length': 98}, {'text': 'Sadly Biden can’t do anything since he’s a puppet 😢', 'length': 51}, {'text': '🤡🤡🤡', 'length': 3}, {'text': 'Hey! I’m not comfortable having my image used for free :)', 'length': 57}, {'text': 'I’m, fossil fuels aren’t harmful to environment, electric cars literally are worse and destroy Africa and also use fuels! 🤪', 'length': 123}]"
"Chamomile and Lemon,",<Post CUvA9dfMprR>,145,12,['generationgood'],07/10/21,"Chamomile and Lemon, a fragrance duo that will make you want to do dishes. 🙌 

All of our Dish Liquids are proven to fight through pesky, stuck-on food messes. Plus, they're USDA Certified Biobased Products and are EPA Safer Choice Certified, so you can feel good about using them. Learn more at the link in our bio. #GenerationGood

USDA Certified Biobased Product 95%",369,"[{'text': '@team_sophorn_products_reviews', 'length': 30}, {'text': '💜💜', 'length': 2}, {'text': 'This soap is great for cleaning the brown stains in your kitchen sink! It’s simply amazing! It’s my new favourite! 😍', 'length': 116}, {'text': '#defundseventhgeneration #backtheblue', 'length': 37}, {'text': 'Trash products.', 'length': 15}, {'text': 'Will never buy from you!  You want to Defund the Police #bluelivesmatter #backtheblue #getwokegobroke', 'length': 101}, {'text': '#defundseventhgeneration', 'length': 24}, {'text': 'I can’t wait to try the dish soap and laundry soap too❤️', 'length': 56}, {'text': 'But, but, look at that plastic bottle it’s packaged in. So hypocritical. #defundseventhgeneration', 'length': 97}, {'text': 'Love this product', 'length': 17}, {'text': 'Wish @wincofoods carried your whole line of cleaning products.', 'length': 62}]"
Nothing better than,<Post CUpwvB8NZ5H>,137,16,['generationgood'],05/10/21,"Nothing better than a tidy room on laundry day. What are your tips for keeping your laundry room organized?

Thanks, @alexisandraaustin for the photo and for making us part of your home! #generationgood",202,"[{'text': 'I love seventh generation products!', 'length': 35}, {'text': 'Your dish soap is amazing! It cleans those stains in the kitchen sink so well! 😮 Love it!', 'length': 89}, {'text': 'Never buying from @seventhgeneration  #backtheblue #policelivesmatter 🔥🔥🔥🔥🔥🔥🔥', 'length': 77}, {'text': 'Wow .. pristine.. ❤️❤️', 'length': 22}, {'text': 'Tips. Avoid seventh generation since they support defunding police, but I bet y’all don’t avoid calling the police when a crime is committed.', 'length': 141}, {'text': 'My tips for laundry day include separate clothes etc as they get dirty- ie separate bins/bags for whites/colors and darks', 'length': 121}]"
Our line of,<Post CUDM9u0lzic>,150,18,[],20/09/21,"Our line of Free & Clear products has a solution for every household cleaning need. From All-Purpose Cleaner to Laundry Detergent, we've got you covered with products designed with your family in mind.",201,"[{'text': ""Unfortunately,  I did not like the spray cleaner. Didn't do anything on tough and greasy messes. More like for a wipe down. But the rest was fine. Please improve on the multi cleaner."", 'length': 183}, {'text': 'Will never ever buy from you and we tell everyone not to.  #backtheblue #bluelivesmatter 🔥', 'length': 90}, {'text': 'What have you done for marginalized communities today?', 'length': 54}, {'text': 'This detergent works great and doesn’t have an overpowering smell. A nice clean scent. Love it the cleaning product because it washed my clothes and I would recommended to buy it  in the future. #generationgood  Im as a Generation Good Advocate.', 'length': 245}, {'text': 'No thanks. I was a loyal customer for over a decade until you pushed to defund the police. #backtheblue', 'length': 103}, {'text': 'Does your company still  want to defund the police? I have not bought one thing from you since you made that statement. Hope your employees never need the assistance of a police officer.', 'length': 186}, {'text': 'Don’t buy from @seventhgeneration they want to defund the police #policelivesmatter #backtheblue', 'length': 96}, {'text': 'I enjoy using this spray for my clients when cleaning their residential or commercial properties.  @seventhgeneration', 'length': 117}]"
Toys✔️ Keys✔️ Counters✔️,<Post CTxVppDFLkq>,173,22,[],13/09/21,"Toys✔️ Keys✔️ Counters✔️ Our Disinfecting products kill 99.9% of household germs with no-rinse required, so you can get on with your busy day.",142,"[{'text': 'Wipes are the best!  Thick, sturdy and gets the job done', 'length': 56}, {'text': 'I appreciate that there are no toxins in your products. But so much plastic in your products. You can do better than this for a green company.', 'length': 142}, {'text': 'I have all 3! (And then some)', 'length': 29}, {'text': '🥵', 'length': 1}, {'text': 'Hi I cannot find any of your overnight ulta thin maxi pads anywhere!  Is there a shortage or discontinued?', 'length': 106}, {'text': 'Hi I cannot find any of your overnight ulta thin maxi pads anywhere!  Is there a shortage or discontinued?', 'length': 106}, {'text': 'Hello!  I found we have a shortage of your products in Panama, do you know why?', 'length': 79}, {'text': '🔥 Never ever buying from a woke @seventhgeneration #backtheblue #bluelivesmatter #policelivesmatter 🔥🔥🔥🔥🔥🔥🔥', 'length': 107}, {'text': '🔥 Never ever buying from a woke @seventhgeneration #backtheblue #bluelivesmatter #policelivesmatter 🔥🔥🔥🔥🔥🔥🔥', 'length': 107}, {'text': 'Back the Blue! This company does not so never again will I purchase products from seventh generation', 'length': 100}, {'text': 'Still want to defund the police?', 'length': 32}, {'text': 'I really like the Disinfecting spray 😍it works well and I definitely recommend you try it for yourself.', 'length': 103}]"
The Line 3,<Post CTXVYetAtU6>,515,75,['stopline3'],03/09/21,"The Line 3 oil pipeline expansion poses dangers to climate, water, and vulnerable tribal communities today and for generations to come. Hold the line. Tell President Biden to #StopLine3 and keep fossil fuels in the ground. Tap the link in our bio to take action.",262,"[{'text': 'Good luck getting your products made or moved without fossil fuels', 'length': 66}, {'text': 'Please consider publicly supporting nuclear power.  Clean, reliable, and safe.', 'length': 78}, {'text': '❤️', 'length': 2}, {'text': 'You supported him 😂😂😂😂😂😂', 'length': 24}, {'text': 'Nice. Blocked my last comment. Clearly they don’t want people pointing out that Shutting down lines here only makes the US buy oil from countries with little to no environmental control/could care less about pollution. What a bunch of frauds. If the left really thought we faced an existential threat, we would be building nuc plants. Wake the f up people and do a little critical thinking, and maybe, just maybe Research beyond MSNBC #defundseventhgeneration #backtheblue', 'length': 472}, {'text': 'Will never ever buy from you!  You want to defund the police!  #backtheblue #policelivesmatter  #defundseventhgeneration', 'length': 120}, {'text': 'You keep deleting me.  #backtheblue #policelivesmatter', 'length': 54}, {'text': 'Thank you @seventhgeneration ! Line 3 would produce the equivalent emissions of 38 million vehicles annually 🚙💨 so let’s #StopLine3 to avoid the worst impacts of climate change and #protectourwinters !', 'length': 201}, {'text': 'Tap the link in your bio to “unfollow” for not supporting our police.  I’ve spent tons of money on y’all and no more…. I usually donate everything I don’t want but your products will be going down the drain', 'length': 206}, {'text': 'Y’all saying you’re not supporting this brand anymore um they are a environmentally friendly brand their target audience is not conservatives 😂', 'length': 143}, {'text': 'Hope this Trash Company crashes!\n#Pro👮\u200d♂️', 'length': 41}, {'text': 'Tell Biden to #backtheblue. 🖤💙🖤', 'length': 31}, {'text': '🙌🏾', 'length': 2}, {'text': 'Boycotting all Unilever brands, especially Seventh Gen. for not Backing the Blue and Ben & Jerry’s for boycotting Israel! Everyone get the full list of Unilever’s brands! A huge reduction in sales is the only thing  to “woke” up this company!', 'length': 242}, {'text': 'Thank you for honoring your company name and publicly speaking up for indigenous sovereignty and a livable future.', 'length': 114}, {'text': '🙏🏼🙏🏼🙏🏼🙏🏼', 'length': 8}, {'text': 'It’s really great to see companies speaking out on this issue. Indigenous people need to be leaders in climate justice legislation, infrastructure, restoration, and land protection. This pipeline and the violence used to uphold it is unconstitutional as it breaks a US treaty which is federal law. This is tribal owned land and this pipeline will devastate water and the environment even further than the leaking one that already exists from this same Canadian company. \nWe don’t need more oil. This is a very important and historical shift to be a part of 💙', 'length': 558}, {'text': 'Can’t find the link?', 'length': 20}, {'text': '👏👏👏👏👏👏👏', 'length': 7}, {'text': 'Thank you for speaking up!', 'length': 26}, {'text': 'I like this detergent. It cleans well. Doesn’t make my clothes smell like they’ve been washed in industrial slug. It also doesn’t make the inside of my washer grow mold. Yes, I had to take my washer detergent distributing area completely apart and scrub a lot of black mold off of the plastic and rubber parts. It didn’t take months for this mold to form. It took days. I did not know detergents did that. Now I do. Other detergents can also turn into some sort of slime blobs when mixed with certain other additives such as liquid clothing softeners. It’s been a real challenge to find products that do clean, yet do not leave alien life forms on my clothes. #7thGenParnter', 'length': 674}, {'text': 'So glad I stopped buying this brand', 'length': 35}, {'text': 'Great to see companies supporting this!', 'length': 39}, {'text': 'I hope that beyond posting you have made a huge financial contribution to the front lines.', 'length': 90}, {'text': 'I dont see it anywhere on the link', 'length': 34}, {'text': '❤️ yes stop the line', 'length': 20}, {'text': 'Are you kidding me!? I’m so glad you will never get my money again! Stopped using you when you started supporting BLM and defunding the police. And now your not happy with how you voted. Shocking! 🙄 there are MUCH cleaner lines out there. Defund seventh generation.', 'length': 265}, {'text': 'Are you kidding me!? I’m so glad you will never get my money again! Stopped using you when you started supporting BLM and defunding the police. And now your not happy with how you voted. Shocking! 🙄 there are MUCH cleaner lines out there. Defund seventh generation.', 'length': 265}, {'text': 'Lmaooo funny bc you use oil to make the plastics your product comes in. So are you really in support????', 'length': 104}, {'text': 'Tell seventh generation to back the blue. #defundseventhgeneration', 'length': 66}, {'text': '@seventhgeneration no link in bio.', 'length': 34}, {'text': 'Thank you for this call to action ❤️', 'length': 36}, {'text': 'People just need to get a horse or something🥺 #stopline3', 'length': 56}, {'text': ""Oil pipelines are pretty safe for transporting oil. Each pipeline has digital trackers on them so leaks can be solved pretty quickly. It's better than using ships. I'm so for cleaner alternatives but you have got to make it make sense you can't just stop things without repercussions. Your green washing last I checked your plastic packaging was still petroleum based."", 'length': 368}, {'text': 'Didn’t you put your products in plastic bottles with plastic lids?  Those are oil by products!', 'length': 94}]"
