,is_video,likes,video_duration,video_view_count,title,url,mediacount,caption,date_utc,comments
2546707585476779677,False,541,,,,https://www.instagram.com/p/CNXuQ5TIt6d/,1,"UPDATE #coronavirus ❗It’s been a while since we last updated you on the measures and developments concerning the coronavirus at the UvA. You can read about the most recent update here, or on www.uva.nl/coronavirus
🔹Both students and study advisers have expressed a need for one-to-one meetings on campus. These are now made possible in some cases if an online meeting does not suffice. Students can consult study advisers about their academic career as well as concerning problems caused by their studies or personal matters that are affecting the latter and their ability to study.
These meetings are by appointment🕰️. Of course the 1½-metre rule will apply and all other measures will remain in place. Students can find further information on study advisers in the A-Z list for their degree programme.
🔹If necessary, degree certificates👨‍🎓 can now be picked up from the reception desk by appointment. The procedure is the same as it was in autumn 2020. The exact details will vary from faculty to faculty and from degree programme to degree programme.
🔹We previously reported that we are working hard on preparing for any easing of the restrictions for higher education which might take place at the end of April. This will enable us to make optimum use of any such easing, should it occur. However, this still seems rather uncertain, given the current infection rates🦠",2021-04-07 16:00:27,16
2408780055917750503,True,274,91.166,5245.0,Get to know our services,https://www.instagram.com/p/CFttLLXBejn/,1,"Ever had a question about your programme, uni life, campus facilities etc. but didn't know who to contact? 🤷 We've created a little overview of all the help that is available at the UvA, so next time you have a question - you'll know who to go to 😊 More info: www.uva.nl/studentservices",2020-09-29 08:47:18,0
2450994226944990113,True,262,23.4,4094.0,,https://www.instagram.com/p/CIDrkNzltuh/,1,"🙋‍♀️Apply now to join an online course at the UvA this January! The UvA Winter School ( by @amsterdamsummerprograms ) offers intensive for-credit modules with small groups, a combination of recorded and live sessions, and comprehensive feedback on assignments to help you get the most out of studying. ➡️These courses are a great opportunity to learn from and connect with expert faculty as well as peers from around the world.

Choose from topics such as the Anthropocene, Mindfulness, Urban Studies, Identity Politics, and Western Esotericism and become part of a dynamic and inviting online community that doesn’t shy away from asking big questions, confronting norms, and seeking productive and creative responses to today’s problems! Check our story or link in bio for more info! 😌",2020-11-26 14:36:41,8
2586447448088417888,False,2714,,,,https://www.instagram.com/p/CPk6EAdhpZg/,1,☀️ The sun has finally reached Amsterdam. Visit our stories to discover an interactive map to explore the city. Let yourself be surprised by the to do tips by UvA students. Grab your sunglasses and enjoy the city 😍,2021-06-01 11:56:24,9
2508852977356741739,False,1899,,,,https://www.instagram.com/p/CLRPH2NB5xr/,6,"Last week we asked students and alumni to share their UvA love stories with us. Today, we want to share some of the stories that we received. 💕

From finding each other through an UvA Orientation Day to stolen glances at the Roeterseiland Campus, love is all around. ❤️ 

Part 1/2",2021-02-14 10:30:02,12
2531474864259664726,False,1943,,,,https://www.instagram.com/p/CMhmvoKBwtW/,4,"Election Day - today the Dutch population will choose their government for the next four years.

🇳🇱 Stemmen kan door het hele land, en in Amsterdam staan er een hoop mooie locaties op de kaart. Zo kun je bijvoorbeeld stemmen in het Concertgebouw, het Van Gogh museum en de Melkweg. En, ook ons eigen Bushuis en CREA staan op de kaart! Waar ben jij geweest?",2021-03-17 15:35:41,18
2411150008109135671,False,1271,,,,https://www.instagram.com/p/CF2IChVhnc3/,1,"Even though it’s been a rainy couple of days, we still love this view of the Bushuis courtyard 🍃🌿🌱 Are you looking forward to seeing autumn colours yet? 📸 by @reinwieringa",2020-10-02 15:11:41,16
2618319866549302313,False,1110,,,,https://www.instagram.com/p/CRWJAvSBPQp/,1,"It’s high time for a P.C. Hoofthuis feature, great 📸 by @fierebonner",2021-07-15 11:21:12,2
2390214688870099225,True,579,298.933,6262.0,Moving in and cooking for the first time!  Student Vlogs  Leila  UvA,https://www.instagram.com/p/CErv5h7BekZ/,1,"Hey everyone! 

My name is Leila, I’m 18, from Lebanon, studying Communication Science at the University of Amsterdam. Really excited to show you guys how my first year in the Netherlands goes, so I hope you enjoy my vlog series :D 

We are incredibly excited to share this new series of student vlogs with you!! Four first-year students have been documenting their experiences of coming to Amsterdam and starting their studies in the fall of 2020. As this academic year looks different compared to others we thought it would be interesting to see how students are experiencing this change. 

#StudentVlog #Universitylife #UniversityofAmsterdam",2020-09-03 17:58:17,19
2450221920277743558,False,1062,,,,https://www.instagram.com/p/CIA79rLB8fG/,1,"🧡 Orange the World 🧡 

Today this flag is flying at our Maagdenhuis building to support the Orange the World campaign which raises awareness for gender-based violence and more specifically, violence against women.",2020-11-25 13:00:36,2
2618987753274359731,False,1242,,,,https://www.instagram.com/p/CRYg3xRBD-z/,5,"👀 Get a glimpse at your fellow UvA students’ real life rooms in our photo series, ‘Gluren bij de Buren’ (ENG: A peek inside your neighbour’s house). This week we visit Guusje’s room. She's 21 years old and is doing a BA student in Communication Science. 

Guusje: “I knew from a young age that I wanted to study in the big city, in Amsterdam. Before I managed to get this room, I lived in the Bijlmer neighbourhood, in the student hotel Casa and in an attic room at the Biesbosstraat. I’m glad I’ve finally found a spot that I really love. In this apartment I really feel at home, a feeling that I didn't experience in my previous rooms. During the process of searching for the right room, I sometimes thought: it’ll never happen... But my tip is: don’t give up hope, persistence always wins! 💪

Despite the fact that I really love it here, the hanging plant about my table does irritate me. To water it, I need to climb on my wobbly table. (Side note: while doing the interview, the UvA social team was also scared she’d fall and break some bones 🤪). But the plant is too cute to get rid of. My favourite item in my room is right underneath the plant – my wooden dachshund. I have a small collection of dachshund items. This one reminds me of my own miniature dachshund, who is currently living with my parents.” 🐾 

Stats 📋
room: 20m2 | location: Rivierenbuurt | price: €630 (including facilities) | 3 housemates | shared kitchen and bathroom.",2021-07-16 09:28:11,17
2405234021883111400,False,1238,,,,https://www.instagram.com/p/CFhG5l0Bufo/,1,"Interested in going abroad during your studies? 🤷‍♀️ Although the coronavirus has halted almost all current student mobility, preparations for the Erasmus and Global Exchange Programme, which will start again in September 2021, are in full swing. 
➡️ Join the Study Abroad Fair (3-9 October) and find out about exchange, internships and research abroad, summer schools and various (virtual) off-the-beaten-track programmes that can provide you with an international learning experience: www.uva.nl/studyabroad 
📸: Finn Liedtke",2020-09-24 11:17:40,5
2451584435680147243,False,1776,,,,https://www.instagram.com/p/CIFxw4hl3cr/,1,🚨New merch alert!🚨Sweatpants and socks are now online! Check out Black Friday deals in our online store ➡️ 20% off everything 🌟Find the link in our story and bio. #blackfriday,2020-11-27 10:07:40,30
2406062972054399298,True,144,279.9,2434.0,First Online Exam + Exploring the city |Student Vlogs Week 4  Anna  UvA,https://www.instagram.com/p/CFkDYZ0helC/,1,"Hey everyone! 

My name’s Anna, I’m 23, and I’m from the US! Over the next two years I’ll be getting a master’s in forensic science. I’m super excited to be participate in this vlog series  and to share my experience with you :) Stay tuned for more videos!

We are incredibly excited to share this new series of student vlogs with you!! Four first-year students have been documenting their experiences of coming to Amsterdam and starting their studies in the fall of 2020. As this academic year looks different compared to others we thought it would be interesting to see how students are experiencing this change. 

#StudentVlog #Universitylife #UniversityofAmsterdam",2020-09-25 15:01:55,3
2607491455753930578,False,1439,,,,https://www.instagram.com/p/CQvq6n3FEdS/,1,"Amsterdam city parks 😍 Now that summer is slowly making an appearance and exams are over, we’re wondering about your summer plans☀️! Are you city hopping, visiting museums🏛, cycling through Amsterdam🚲 or do you need to finish a thesis? Share your plans in the comments ⬇️

📷 Koen Smilde",2021-06-30 12:47:05,11
2556639709922556060,True,1724,2991.412,16335.0,University Quarter Campus Tour,https://www.instagram.com/p/CN7AkVAl3ic/,1,"Join us as Humanities students Julia @julia_kenul (BA Media and Information) and Zoe @wednesday_113 (BA Linguistics) take you on a tour of our University Quarter in the centre of Amsterdam- from the Bushuis to Oudemanhuispoort to P.C.Hoofthuis to the Singel Library. 
Masks are mandatory on campus but our students received special permission to film the tour without masks so that the sound will be understandable. 

Next tour is Science Park (21 April at 12:30 CET).",2021-04-21 08:54:01,22
2552970603783416956,False,1301,,,,https://www.instagram.com/p/CNt-Tzohmx8/,4,"Have you picked up any new hobbies during lockdown? 👋Meet Rick (student Business Administration) and his Corona hobby: learning Korean in part 4 of our hobby series.

Rick: “When I was younger and living abroad, I had no choice than to pick up the local language. Ever since, I am intrigued by the science of language learning. And in addition to that, I don’t like feeling like a tourist when I am visiting a country 😁

I was supposed to go to South Korea after finishing my Bachelor’s degree past summer, but unfortunately that did not happen. I would like to live and work there for at least a few years in the future. So, having an (basic) understanding of the language is only going to be beneficial. Therefore, I started learning Korean during the lockdown. And also because Chinese or Japanese seemed too difficult to me (for now), ha-ha. I believe language learning is good for personal development and widening your view on the world by understanding how different cultures work. The Korean language is pleasant to the ears because of the specific intonation and the avoidance of hard consonants like the infamous Dutch letter ‘G’.

A quote I live by is “mind over matter”. I think it’s more important than ever before to focus on the things you can control. See the positives in life like grabbing a coffee with a friend or going for a walk. Try to invest in yourself a little more during these difficult times.”

Amazing 📸 by @ilsoovandijk",2021-04-16 07:23:53,18
2482120026996782640,False,966,,,,https://www.instagram.com/p/CJyQwODBrYw/,1,"Less than an hour to go before our online Dies celebration begins! 🥳 Watch the broadcast via www.uva.nl/en/dies, via the link in our bio or review the programme in our stories ⭐️",2021-01-08 13:16:26,8
2516833310026775522,False,1200,,,,https://www.instagram.com/p/CLtlo-LBDvi/,2,"Say 👋 to Seung Ju Kim (19), a BA student Psychology at the UvA. In her podcast @voiced_vulnerabilities she talks about mental health and shares her personal experiences with it.

💭 Seung Ju Kim: “After moving to a new country and transitioning into university, I’ve struggled a lot with mental health and loneliness. I knew that I wasn’t the only one - I couldn’t be; and I’ve always been keen on bringing more awareness around it. I love podcasts and how soothing they are to listen to, and I thought it was a great idea to start my own to raise more awareness for mental health. What I hope for the podcast is to provide a safe space for others to open up since you’re never alone in feeling like this. I experienced that the podcast allows others to be able to address their struggles and I’d love to see more people know that it’s normal to talk about it.” 

Visit the link in bio to find your way to the podcast 🎶",2021-02-25 10:45:32,7
2423389259643221556,False,1061,,,,https://www.instagram.com/p/CGhm7Elh_Y0/,1,"What’s your favourite course at the moment? 💻📚

📸: @woutervanderwolk",2020-10-19 12:28:53,34
2481972947527665223,False,1514,,,,https://www.instagram.com/p/CJxvT7nhAZH/,1,"🎂 Happy 389th birthday to the University of Amsterdam 🎂

At the moment, there are no signs of the Dies yet in the auditorium of our university but from 3pm the (Corona proof) Dies will take place over here. Interested in watching the Dies? You can follow the online broadcast (link in bio). To spill a lil of the beans: UvA alumnus @annagimbrere will be taking you along various topics and speakers. Check our stories today to see what you can expect this afternoon 👀",2021-01-08 08:24:13,11
2501077589679256013,False,1147,,,,https://www.instagram.com/p/CK1nNEIhbHN/,2,"Wish you could meet other students in real life and not just online? 🖐 Tim Wagelaar has set up UvA Walks - an initiative that matches students together for an outdoor walk. Tim, a Political Science student, wanted to create way for students to meet new friends in person while following coronavirus measures. Want to sign up for a walk and meet another UvA student? Check our stories or link in bio!
📸: @folia_nl + Sara Kerklaan",2021-02-03 17:01:44,9
2502501758857919108,False,939,,,,https://www.instagram.com/p/CK6rBdChDqE/,9,"🧶 Today is Warm Sweater Day. During this day you are encouraged to turn the heater down and wear a warm sweater. Did you know that you already save 6% CO2 and 6% energy with one degree lower?

Many of our followers participated Warm Sweater Day. Check out these great sweaters! 🌱

Warm yourself, not the planet! 🌎",2021-02-05 16:11:18,24
2398864485776694558,False,1227,,,,https://www.instagram.com/p/CFKeopDBR0e/,1,"🎈📣We're expanding our UvA merch with some new items! And we need your help! What UvA merch have you been dreaming of? Let us know in our stories👈
📸: @ilsoovandijk",2020-09-15 16:22:32,23
2395273883831165714,True,338,527.966,5117.0,First Week at Uni + Cooking tips!  Student Vlogs Week 2  Leila  UvA,https://www.instagram.com/p/CE9uOgZhuMS/,1,"Hey everyone! 

My name is Leila, I’m 18, from Lebanon, studying Communication Science at the University of Amsterdam. Really excited to show you guys how my first year in the Netherlands goes, so I hope you enjoy my vlog series :D 

We are incredibly excited to share this new series of student vlogs with you!! Four first-year students have been documenting their experiences of coming to Amsterdam and starting their studies in the fall of 2020. As this academic year looks different compared to others we thought it would be interesting to see how students are experiencing this change. 

#StudentVlog #Universitylife #UniversityofAmsterdam",2020-09-10 17:30:56,10
2495217355115010467,False,649,,,,https://www.instagram.com/p/CKgyvbZBRmj/,1,"🍀 Good luck with your exams 🍀 

What is your biggest tip to stay focused while studying? Comment down below to inspire your fellow students 🔽",2021-01-26 14:58:29,8
2628494816316846025,False,1953,,,,https://www.instagram.com/p/CR6ShvshW_J/,1,Does this view ever get boring to you? 🤔🤩,2021-07-29 12:17:01,16
2606088270752529423,False,1345,,,,https://www.instagram.com/p/CQqr3l_hDwP/,1,Can you guess where at the UvA this hidden clock tower is located? 🕰 Let us know in the comments! ⬇️,2021-06-28 14:19:12,31
2541429720106815747,True,208,30.766,3085.0,,https://www.instagram.com/p/CNE-N2IllED/,1,"➡️Word jij hun favoriete leraar? Voor de een staat het van jongs af aan vast, voor de ander wordt het later pas duidelijk: ik word leraar. Bij de UvA ben je hiervoor op de juiste plek. Of je nu wilt beginnen in het basisonderwijs, het voortgezet onderwijs of ergens anders, er zijn meer dan genoeg mogelijkheden om jezelf te vormen tot een unieke docent. Van een talenstudie of een academische pabo, tot een minor Educatie. Ga jij het verschil maken als leraar? Check onze link in bio voor meer info👍",2021-03-31 09:16:38,2
2576908449892197692,False,2074,,,,https://www.instagram.com/p/CPDBJUGhuU8/,1,"👏 Congratulations to Marte Krijn (BA student Scandinavian Studies) with winning the joint second prize in the U21 Images of Hope competition with this photo🥈

Marte: ""My image is called 'Huidhonger', which means 'skin hunger' in Dutch. The word has become very popular during the pandemic, so I thought it would be interesting to take a picture with this word in my mind. The picture I took is about longing for some intimacy. I think it can be hopeful because it shows the strength of imagination.""",2021-05-19 08:04:07,12
2471303929762509146,False,1156,,,,https://www.instagram.com/p/CJL1dShhXFa/,1,"Minerva started her Christmas holiday break and we hope you're enjoying your deserved time off as well 😁 If not, please be aware that there are adjusted opening hours for the libraries and study centers due to the holiday break. Check the link in bio for more information.

The social media team will also enjoy some time offline and will respond to messages a little later than you expect from us. But don't worry, we're not totally off the gram. In the upcoming week you can expect some holiday vibes from us 🎄✨",2020-12-24 15:06:47,6
2556786967867433443,True,910,2418.466,10306.0,Roeterseiland Campus Tour,https://www.instagram.com/p/CN7iDNqFiHj/,1,"International students Oisin @oisinmcginley (BSc Psychology and Gift @jnrndenda (BSc Economics and Business Economics) share a tour of the Roeterseiland Campus - which houses the Faculties of Law, Social Sciences and Economics and Business. 

Masks are mandatory on campus but our students received special permission to film the tour without masks so that the sound will be understandable.",2021-04-21 13:46:35,7
2420493871613310884,False,373,,,,https://www.instagram.com/p/CGXUloWhXek/,1,"UPDATE #coronavirus❗️At the press conference on 13 October, the government announced additional measures to combat the coronavirus pandemic🦠. These will apply for at least the coming four weeks. Below, you can read more about how these measures will impact the University of Amsterdam (UvA).
🔹In the short term, the government intends to make wearing face masks a legal requirement. At the UvA, this means that from now on, everyone will be wearing a face mask😷 in all indoor areas (corridors, lifts, halls, etc.) including the library until arriving at their destination. Once in a lecture room or office, face masks may be removed. If you prefer to continue wearing one, feel free to do so. In some spaces (e.g. laboratories)🥼 special guidelines apply, which take precedence over general UvA guidelines.
🔹Teaching activities at universities are exempt to the rule that gatherings must be in groups of 30 and under🧑‍🏫. Examinations can also continue without any group size limitations, although of course all the necessary precautionary measures will be taken. Study spaces👩‍💻 will also remain available for use. Students will be informed when any scheduled activities are cancelled.
🔹Teaching-related activities such as degree certificate and diploma award ceremonies🎓🥳 may continue, with a maximum of 30 people in attendance. In order to restrict travel as much as possible, considering any alternatives first, such as online options, is recommended. Unfortunately, a reception after the award ceremony is currently out of the question. 
🔹At an earlier point, events that were not directly related to education and research had already been postponed🔜. This will now also apply to events that are indeed related to education and research, such as small-scale symposia. Study association activities must also be cancelled, including those of an educational nature. Here too, the four-week period applies. In light of the importance of the study association activities for education📚, the related restrictions will be lifted as soon as possible✅.",2020-10-15 12:36:16,10
2551518059550876464,False,3194,,,,https://www.instagram.com/p/CNo0CgZhiMw/,3,"Along a canal in Amsterdam near the Allard Pierson museum, on top of the A’DAM tower or at our own Oudemanhuispoort courtyard? At which spot in Amsterdam do you dream of having a private yoga session? 😍💭

In collaboration with @usc_universum we're giving away a yoga session with a professional yoga instructor at your favourite location in Amsterdam 🧘‍♂️ The best part of it: you're allowed to invite some friends or colleagues as well!* Let us know with whom and at which beautiful location in Amsterdam you’d like to follow this session. To enter the giveaway, make sure to comment down below 🔽 and send in your suggestion via the link in bio before midnight.

*Number of possible participants depends on the RIVM guidelines that apply at the time the session takes place.",2021-04-14 07:17:56,70
2481455220031547814,False,626,,,,https://www.instagram.com/p/CJv5mAUBOmm/,2,"‘Such a thing doesn't exist’, UvA researchers Gadi Rothenberg and Albert Alberts repeatedly heard when they accidentally discovered 100% bioplastic 💚 in 2010. Now ten years later, in collaboration with furniture manufacturer @VepaDrentea, they have created a chair made entirely from plant-based materials. Curious about their story? Read 👀 it in the stories!",2021-01-07 15:15:35,5
2608194508160463251,False,1590,,,,https://www.instagram.com/p/CQyKxYcB3GT/,1,"🙋‍♀️ Say hi to Merel and Elin - two Psychology students at the UvA and the initiators of All Ears @allearsamsterdam 👂

All Ears is an initiative for all UvA students. It’s a telephone line that you can call whenever you’re in need of a listening ear or when you just want to have a nice chat with a fellow student. This was made possible because of the funding they received via Keep in Touch, an initiative of the Executive Board to improve student wellbeing. 

Together with 35 other UvA Psychology students, Merel and Elin are literally all ears. Feel absolutely free to call them via +31 (0)20 808 85 38 📞 Or visit their website via the link in bio.",2021-07-01 12:03:56,20
2582188718312375611,False,922,,,,https://www.instagram.com/p/CPVxvVSB8U7/,1,Just a few more days and it will be warm enough for hang outs and study sessions outside🤞,2021-05-26 14:55:04,6
2507389180225836269,False,496,,,,https://www.instagram.com/p/CLMCSy5BNTt/,1,"📚Do you miss studying at the library and contact with fellow students?

The library has opened the Onlinebrary. This is a motivating and inspiring online study environment where you can study together and meet one another for a chat through Microsoft Teams

With this initiative the library wants to encourage the social interaction that so many students have been missing since the closure of the libraries and study centres.

You can find the Onlinebrary in MS Teams or check the link in our bio!",2021-02-12 10:01:44,9
2613291774743167631,False,1046,,,,https://www.instagram.com/p/CRERwX4BEKP/,3,"☀️ While you’re enjoying your well-deserved holiday, some UvA students and employees are working harder than ever to prep for the new academic year. That’s why we believe they deserve a #SummerShoutout 👏 This week we’re giving a #SummerShoutout to Committee Intree @intreeweek - the entire summer they’re busy with prepping for Intreeweek 2021, the official introduction week of the University of Amsterdam for prospective first-year Bachelor students. Visit our stories to learn more about what they’re doing.",2021-07-08 12:51:17,15
2623482433756227857,False,977,,,,https://www.instagram.com/p/CRoe1-qhGkR/,1,We’re always looking for ways to improve. That’s why we’d love to hear your thoughts on our Instagram account. Head over to our stories to answer some questions🕺,2021-07-22 14:18:18,7
2563178463242909509,False,1004,,,,https://www.instagram.com/p/COSPTtlhndF/,4,"Have you picked up any new hobbies during lockdown? 🙋‍♀️ Meet Femke (Communication Science student) and her Corona hobby: making jewelry in part 6 of our hobby series. 

Femke: “At the start of the pandemic, I started searching for a new offline hobby. My mom had many beads and tools from when she used to make her own jewelry back in the days. So, I decided to start making my own jewelry with her old stock. I really like that I can create the jewelry I love myself. And, I use vintage and recycled beads so that it has as little impact on the environment as possible 👏 I love that this forces me to be creative with the beads that I can find.

Because of my hobby, I became good friends again with an old friend from high school. We hadn't spoken to each other for over two years but then she suddenly ordered some of my jewelry via Instagram. We got in touch again and now we're even making jewelry together 😃

To other students I want to say: enjoy the little things. During these times I try to look at what I do have, instead of what I don't have or what is not possible. Every day I think about the things I'm grateful for and these things then feel like little presents 🎁 It helps me experience positive vibes.”

📸 by @ilsoovandijk",2021-04-30 09:25:05,12
2530759927778461122,True,431,323.533,6950.0,Matthijs Rooduijn (Political Scientist @ UvA) on the Dutch elections ✍🏼,https://www.instagram.com/p/CMfEL7rB0XC/,1,"Are the Dutch elections abracadabra for you? 🤷‍♂️ Matthijs Rooduijn (Political Scientist at the UvA) answered three questions regarding Dutch politics and elections to help you understand better 🙌

What kind of voting system do we have in the Netherlands? Which political parties take part in the elections and how do they relate to each other? What are the important developments during this specific election? Find out in this IGTV 👏",2021-03-16 16:02:42,22
