,is_video,likes,video_duration,video_view_count,title,url,mediacount,caption,date_utc,comments
2613870475879256721,False,165,,,,https://www.instagram.com/p/CRGVVlTqhKR/,1,"Sharda Nandram is benoemd tot (deeltijd-) hoogleraar Business & Spiritualiteit aan Nyenrode Business Universiteit. 

“Het is nu tijd om management te doordrenken met spiritualiteit, niet als iets vrijblijvends of een toevoeging maar als een integraal bestanddeel van processen, structuren, menselijke drijfveren en handelingen in organisaties”, aldus Sharda Nandram. 

Nandram treedt in de voetsporen van wijlen prof. dr. Paul de Blot die vanaf 2006 tot 2013 hoogleraar was op dit vakgebied.

Lees hier het volledige bericht. 
➡️ Nyenrode.nl/nieuws",2021-07-09 08:01:08,2
2293599591202155237,False,162,,,,https://www.instagram.com/p/B_UgK0alerl/,3,"BScBA 2017 Company Project!
5 representatives from BScBA 2017 went to Kenya last year to visit @verkaartfoundation as part of the company project.

After this trip, they wanted to sponsor a girl for her high school education. Today they are proud to announce that they have sponsored ONE YEAR TUITION FEE thanks to their fellow BScBA students!

Great job 😆👍
.
.
.
.
#nyenrode #businessschool #responsibility #responsibleleaders #leadership #entrepreneurship #stewardship #bachelorstudies #businessstudies",2020-04-23 10:39:59,4
2400961601002129525,False,347,,,,https://www.instagram.com/p/CFR7drzFch1/,4,"BScBA Cohort 2017 Graduation! 👨‍🎓👩‍🎓

Standing sharp for the last time in front of the castle in this beautiful day.
Congratulations! Be proud and be brave with where the future brings you!
.
.
.
#NYENRODE #businessschool #graduation #proud #nextstep",2020-09-18 13:49:08,2
2259166188105318723,False,233,,,,https://www.instagram.com/p/B9aK62yl0FD/,1,"A big thanks to cohort BSc2017 for their three year financial journey with teacher @koomencees ➡️ ‘you guys were great, good luck and rock your thesis!’👏🏻💪🏼 #nyenrode #bscba #financialjourney #weekendnow",2020-03-06 22:26:57,1
2505868171480925954,False,264,,,,https://www.instagram.com/p/CLGodNHFAcC/,4,"Het vriest en kraakt. De Keizersgracht kleurt wit!

Heb jij ook een mooie sneeuwfoto? Deel en tag @nyenrodebu Dan delen wij jouw foto in onze story! 

#sneeuw #ijspret #amsterdam #nyenrodebusinessuniversiteit #winterwonderland",2021-02-10 07:39:46,0
2377572495257952543,False,474,,,,https://www.instagram.com/p/CD-1ZZnluEf/,2,"Schitterende tekening van het kasteel door Kees Momma

Marlijn Smit, alumna van het Part-time MSc in Management, kwam ooit op Nyenrode de liefde van haar leven tegen en trouwde in 2014 in het kasteel. Zij vroeg een tijdje geleden aan de autistische tekenaar Kees Momma (bij sommigen wellicht bekend van de documentaire ""Het beste voor Kees"") om een tekening te maken naar een foto van Nijenrode. Het resultaat is schitterend geworden en verbluffend qua detaillering 😲👨‍🎨
.
.
.
.
#NYENRODE #kasteel #tekening #keesmomma #masterdegree #businessstudies",2020-08-17 07:19:09,9
2267001155174549147,False,276,,,,https://www.instagram.com/p/B92AYoflEab/,3,"Professors are streaming lectures from home, students have gone to their parents, when possible, and employees are looking for possibilities to collaborate online. It is quiet at the campuses of Nyenrode Business University..
➡️ Read more: nyenrode.nl/news
.
.
.
.
#nyenrode #coronacrisis",2020-03-17 17:53:38,0
2225455353554042332,True,180,6.0,2258.0,,https://www.instagram.com/p/B7iZ9pkFH3c/,1,"Welkom nieuwe Parttime MSc studenten!
#ptmsc #nyenrode #arewardforlife",2020-01-20 10:09:39,2
2292820865883471827,False,102,,,,https://www.instagram.com/p/B_RvG38ln_T/,1,"“Het doel van Studentencollectief @thefac.nl is kleine ondernemers en zelfstandigen zo goed mogelijk door de coronacrisis te helpen. We geven als groep bedrijfskunde studenten van Nyenrode (gesteund door ondernemers) gratis en uitgebreid advies op het gebied van financiën, marketing en strategie. Als team van jonge ondernemers vinden wij het van groot belang om nu te helpen”, vertelt BScBA-student en medeoprichter Stijn van der Vat.  Lees meer ➡️ thefac.nl
•
•
•
#trots #samensterker #nyenrode #bedrijfskunde #entrepreneurship #businessadministration #coronacrisis",2020-04-22 08:52:48,0
2608766658890317886,False,130,,,,https://www.instagram.com/p/CQ0M3RVCkA-/,1,"Koen Becking, Rector Magnificus van Nyenrode, benadrukt dat je er moet zijn voor je team, in tijden van crisis maar ook daarna: ""Als leider is het je rol om anderen de ruimte te geven om succesvol te zijn.""

➡️ Lees het interview met Authority Magazine: Nyenrode.nl/nieuws 

#leiderschap",2021-07-02 07:00:46,0
2262515180859937106,False,156,,,,https://www.instagram.com/p/B9mEZHWFdFS/,4,"""DIY Waffles in Mensa(cafeteria)!""
Our BScBA2018 (2nd year) students launching a waffle brand for their Company Project. ""We rent out waffle bikes through our website! Our goal for now is to franchise the brand through student cities in the Netherlands."" Would you like to know more about their entrepreneurial waffle story? Visit wafflesonwheels.nl

Are you a waffle lover? You know where to find it ;) 🧇😋
.
.
.
#Nyenrode #entrepreneurs #entrepreneurship #BScBA #business #waffles",2020-03-11 13:20:49,1
2682079319616106477,False,312,,,,https://www.instagram.com/p/CU4qO5RI6_t/,1,"""Wat je oprecht geeft vanuit wie je bent wordt weerspiegeld in wat je ontvangt""

Het is 25 jaar geleden dat Herman van der Meulen startte aan zijn carrière bij Nyenrode Business Universiteit. Wat is het geheim van zijn succes, waar haalt hij zijn inspiratie vandaan en waar komt de bijnaam ""The Herminator"" vandaan?

➡️ Lees het interview: Nyenrode.nl/nieuws

#Nyenrode #jubileum #herminator",2021-10-11 10:39:55,7
2617705662889917424,False,240,,,,https://www.instagram.com/p/CRT9W5jFPvw/,2,"Congratulations to Sem Morskieft @semmorskieft who won the MSc in Management Challenge today! 

During this challenge, participants had the opportunity to win a full tuition waiver for the Full-time Master of Science in Management. They had to pitch their outcome and thoughts on a real-life business case and had to convince the jury to invest in their dreams and ambitions as a future Nyenrode student.

A big shout-out to all the contestants. You all did a great job pitching today!",2021-07-14 15:00:54,1
2684449096208732675,True,247,7.466,7474.0,,https://www.instagram.com/p/CVBFDrtI9ID/,1,"When you have to start writing your thesis ✍🏼.. Can you relate? 😅

#nyenrodebu #nyenrode #thesis #thesiswriting #nyenrodeamsterdam #universitylife",2021-10-14 17:11:27,7
2447352316397308478,False,198,,,,https://www.instagram.com/p/CH2vfcTF0o-/,4,"Zien ze er niet fantastisch uit, deze Ananasplanten? Onlangs hebben de Dutch Flower Group (@dutchflowergroup) en Bunnik Vriesea's (@bunnikvriesea) maar liefst 300 van deze kamerplanten aan Nyenrode geschonken. Op verschillende studentenkamers en kantoren staat inmiddels deze prachtige Bromelia Ananas. 

Cas Buskermolen (@casbuskermolen), student Full-time Master (MSc) in Management, heeft de planten over de campus verspreid. “In mijn netwerk bevindt zich een oud-Nyenrodiaan, Marco van Zijverden, inmiddels CEO van de Dutch Flower Group. Met hem deelde ik mijn idee om – in tijden waarin we voornamelijk vanuit huis of onze kamer werken - de ruimtes op de campus te voorzien van extra planten. Het is gaaf te ervaren hoe Marco zich heeft opengesteld voor dit idee. Hij heeft zelf ook aan Nyenrode gestudeerd en de opleiding heeft hem veel gebracht. Iets ‘terugdoen’ voor Nyenrode bleek voor deze alumnus dan ook bijna vanzelfsprekend.”

En hoe bevallen de planten tot nu toe?
 
Cas: “Onder onze generatie zijn planten steeds hipper geworden de afgelopen jaren en dat merkte je op zo'n moment duidelijk. Iedereen heeft de plant een mooi plekje gegeven op hun kamer. Trots dat deze bijzondere schenking van Dutch Flower Group in samenwerking met Bunnik Vriesea's tot stand is gekomen.”",2020-11-21 13:59:12,3
